iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,normB,step,ipm_pres,ipm_dres,pbase,prefn,ppass,pstat,cbase,crefn,cpass,cstat,wbase,wrefn,wpass,wstat,pfres,ppres,pdres,cfres,cpres,cdres,wfres,wpres,wdres,chosen
1,1.000000000000000e+05,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,3.162000000000000e+05,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,1.000000000000000e+06,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,3.162000000000000e+06,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,1.000000000000000e+07,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,3.162000000000000e+07,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,1.000000000000000e+08,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,3.162000000000000e+08,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,1.000000000000000e+09,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,3.162000000000000e+09,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,1.000000000000000e+10,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,3.162000000000000e+10,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,1.000000000000000e+11,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,3.162000000000000e+11,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,1.000000000000000e+12,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,3.162000000000000e+12,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,1.000000000000000e+13,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,3.162000000000000e+13,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,1.000000000000000e+14,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,3.162000000000000e+14,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,1.000000000000000e+15,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,3.162000000000000e+15,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,1.000000000000000e+16,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,3.162000000000000e+16,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,1.000000000000000e+17,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,3.162000000000000e+17,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
1,1.000000000000000e+18,0,3,CONTINUE,1.000000000000000e+00,1.501245183713136e-01,0.000000000000000e+00,1.000000000000000e-01,4.394535646290641e-14,1.911084018789684e+01,9.263636279460062e-01,7.251809002398945e+00,1.752318993389763e+01,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,5.561002330669021e-06,5.988487531416453e-07,6.769730886979630e-10,2.828818403565464e-06,2.956797439113146e-07,8.780550730946857e-10,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
2,1.000000000000000e+00,0,3,CONTINUE,1.501245183713136e-01,2.334112316951466e-02,0.000000000000000e+00,1.501245183713136e-02,2.380538119696692e-14,1.911084018789684e+01,9.900000000000000e-01,4.982294867400975e-01,1.203922023397106e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,3.211028273005009e-08,3.863576653051481e-09,8.128645756499964e-09,4.122343314038320e-09,4.041816603628234e-10,1.206946730059055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,true
2,3.162000000000000e+00,0,3,CONTINUE,1.501245183713136e-01,2.334112316951466e-02,0.000000000000000e+00,1.501245183713136e-02,2.380538119696692e-14,1.911084018789684e+01,9.900000000000000e-01,4.982294867400975e-01,1.203922023397106e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,3.211028273005009e-08,3.863576653051481e-09,8.128645756499964e-09,4.122343314038320e-09,4.041816603628234e-10,1.206946730059055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
2,1.000000000000000e+01,0,3,CONTINUE,1.501245183713136e-01,2.334112316951466e-02,0.000000000000000e+00,1.501245183713136e-02,2.380538119696692e-14,1.911084018789684e+01,9.900000000000000e-01,4.982294867400975e-01,1.203922023397106e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,3.211028273005009e-08,3.863576653051481e-09,8.128645756499964e-09,4.122343314038320e-09,4.041816603628234e-10,1.206946730059055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
2,3.162000000000000e+01,0,3,CONTINUE,1.501245183713136e-01,2.334112316951466e-02,0.000000000000000e+00,1.501245183713136e-02,2.380538119696692e-14,1.911084018789684e+01,9.900000000000000e-01,4.982294867400975e-01,1.203922023397106e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,3.211028273005009e-08,3.863576653051481e-09,8.128645756499964e-09,4.122343314038320e-09,4.041816603628234e-10,1.206946730059055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
2,1.000000000000000e+02,0,3,CONTINUE,1.501245183713136e-01,2.334112316951466e-02,0.000000000000000e+00,1.501245183713136e-02,2.380538119696692e-14,1.911084018789684e+01,9.900000000000000e-01,4.982294867400975e-01,1.203922023397106e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,3.211028273005009e-08,3.863576653051481e-09,8.128645756499964e-09,4.122343314038320e-09,4.041816603628234e-10,1.206946730059055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
2,3.162000000000000e+02,0,3,CONTINUE,1.501245183713136e-01,2.334112316951466e-02,0.000000000000000e+00,1.501245183713136e-02,2.380538119696692e-14,1.911084018789684e+01,9.900000000000000e-01,4.982294867400975e-01,1.203922023397106e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,3.211028273005009e-08,3.863576653051481e-09,8.128645756499964e-09,4.122343314038320e-09,4.041816603628234e-10,1.206946730059055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
2,1.000000000000000e+03,0,3,CONTINUE,1.501245183713136e-01,2.334112316951466e-02,0.000000000000000e+00,1.501245183713136e-02,2.380538119696692e-14,1.911084018789684e+01,9.900000000000000e-01,4.982294867400975e-01,1.203922023397106e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,3.211028273005009e-08,3.863576653051481e-09,8.128645756499964e-09,4.122343314038320e-09,4.041816603628234e-10,1.206946730059055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
2,3.162000000000000e+03,0,3,CONTINUE,1.501245183713136e-01,2.334112316951466e-02,0.000000000000000e+00,1.501245183713136e-02,2.380538119696692e-14,1.911084018789684e+01,9.900000000000000e-01,4.982294867400975e-01,1.203922023397106e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,3.211028273005009e-08,3.863576653051481e-09,8.128645756499964e-09,4.122343314038320e-09,4.041816603628234e-10,1.206946730059055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
2,1.000000000000000e+04,0,3,CONTINUE,1.501245183713136e-01,2.334112316951466e-02,0.000000000000000e+00,1.501245183713136e-02,2.380538119696692e-14,1.911084018789684e+01,9.900000000000000e-01,4.982294867400975e-01,1.203922023397106e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,3.211028273005009e-08,3.863576653051481e-09,8.128645756499964e-09,4.122343314038320e-09,4.041816603628234e-10,1.206946730059055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
2,3.162000000000000e+04,0,3,CONTINUE,1.501245183713136e-01,2.334112316951466e-02,0.000000000000000e+00,1.501245183713136e-02,2.380538119696692e-14,1.911084018789684e+01,9.900000000000000e-01,4.982294867400975e-01,1.203922023397106e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,3.211028273005009e-08,3.863576653051481e-09,8.128645756499964e-09,4.122343314038320e-09,4.041816603628234e-10,1.206946730059055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
2,1.000000000000000e+05,0,3,CONTINUE,1.501245183713136e-01,2.334112316951466e-02,0.000000000000000e+00,1.501245183713136e-02,2.380538119696692e-14,1.911084018789684e+01,9.900000000000000e-01,4.982294867400975e-01,1.203922023397106e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,3.211028273005009e-08,3.863576653051481e-09,8.128645756499964e-09,4.122343314038320e-09,4.041816603628234e-10,1.206946730059055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
2,3.162000000000000e+05,0,3,CONTINUE,1.501245183713136e-01,2.334112316951466e-02,0.000000000000000e+00,1.501245183713136e-02,2.380538119696692e-14,1.911084018789684e+01,9.900000000000000e-01,4.982294867400975e-01,1.203922023397106e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,3.211028273005009e-08,3.863576653051481e-09,8.128645756499964e-09,4.122343314038320e-09,4.041816603628234e-10,1.206946730059055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
2,1.000000000000000e+06,0,3,CONTINUE,1.501245183713136e-01,2.334112316951466e-02,0.000000000000000e+00,1.501245183713136e-02,2.380538119696692e-14,1.911084018789684e+01,9.900000000000000e-01,4.982294867400975e-01,1.203922023397106e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,3.211028273005009e-08,3.863576653051481e-09,8.128645756499964e-09,4.122343314038320e-09,4.041816603628234e-10,1.206946730059055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,false
