iter,alpha,state,ncraig,ipm_status,mu,rho,force_tol,floor_tol,sigma2min,pstat,cstat,wstat,pbase,prefn,cbase,crefn,wbase,wrefn,pres0,pres1,cres0,cres1,wres0,wres1,chosen
1,1.000000e+05,0,2,CONTINUE,8.768124e+00,1.000000e-09,1.000000e-01,2.164954e-13,1.697485e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,6.127320e-06,NaN,3.852457e-06,NaN,,,false
1,3.162000e+05,0,2,CONTINUE,8.768124e+00,1.000000e-09,1.000000e-01,2.164954e-13,1.697485e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.937872e-06,NaN,1.218382e-06,NaN,,,false
1,1.000000e+06,0,2,CONTINUE,8.768124e+00,1.000000e-09,1.000000e-01,2.164954e-13,1.697487e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,6.127624e-07,NaN,3.852543e-07,NaN,,,false
1,3.162000e+06,0,2,CONTINUE,8.768124e+00,1.000000e-09,1.000000e-01,2.164954e-13,1.697509e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.937902e-07,NaN,1.218390e-07,NaN,,,false
1,1.000000e+07,0,2,CONTINUE,8.768124e+00,1.000000e-09,1.000000e-01,2.164954e-13,1.697568e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,6.127654e-08,NaN,3.852552e-08,NaN,,,false
1,3.162000e+07,0,2,CONTINUE,8.768124e+00,1.000000e-09,1.000000e-01,2.164954e-13,1.698090e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.937905e-08,NaN,1.218391e-08,NaN,,,false
1,1.000000e+08,0,2,CONTINUE,8.768124e+00,1.000000e-09,1.000000e-01,2.164954e-13,1.698391e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.519617e-08,NaN,1.529684e-08,NaN,,,false
1,3.162000e+08,0,2,CONTINUE,8.768124e+00,1.000000e-09,1.000000e-01,2.164954e-13,1.697627e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,3.474015e-08,NaN,5.019406e-08,NaN,,,false
1,1.000000e+09,0,2,CONTINUE,8.768124e+00,1.000000e-09,1.000000e-01,2.164954e-13,1.692906e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.235253e-07,NaN,1.925880e-07,NaN,,,false
1,3.162000e+09,0,2,CONTINUE,8.768124e+00,1.000000e-09,1.000000e-01,2.164954e-13,1.689785e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,3.136879e-07,NaN,1.267338e-06,NaN,,,false
1,1.000000e+10,1,4,CONTINUE,8.768124e+00,1.000000e-09,1.000000e-01,2.164954e-13,6.194812e-02,REACHED_FORCE,REFINE_STALLED,,1,1,1,1,0,0,2.721588e-01,4.815100e-02,6.913936e-01,3.683871e-01,,,false
2,1.000000e+00,0,10,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.585963e-01,REACHED_FORCE,REACHED_FORCE,,5,0,5,0,0,0,1.869919e-03,NaN,5.853474e-04,NaN,,,false
2,3.162000e+00,0,8,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.570419e-01,REACHED_FORCE,REACHED_FORCE,,4,0,4,0,0,0,2.918095e-04,NaN,2.408210e-04,NaN,,,false
2,1.000000e+01,0,5,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.559886e-01,REACHED_FORCE,REACHED_FORCE,,3,0,2,0,0,0,1.444943e-04,NaN,6.677411e-04,NaN,,,false
2,3.162000e+01,0,4,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.555075e-01,REACHED_FORCE,REACHED_FORCE,,2,0,2,0,0,0,1.994644e-04,NaN,9.162588e-05,NaN,,,false
2,1.000000e+02,0,4,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.553863e-01,REACHED_FORCE,REACHED_FORCE,,2,0,2,0,0,0,2.356641e-05,NaN,1.029103e-05,NaN,,,false
2,3.162000e+02,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.553500e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,5.107011e-04,NaN,4.997495e-04,NaN,,,true
2,1.000000e+03,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.553386e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.622368e-04,NaN,1.590632e-04,NaN,,,false
2,3.162000e+03,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.553350e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,5.138412e-05,NaN,5.040934e-05,NaN,,,false
2,1.000000e+04,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.553339e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.625526e-05,NaN,1.594992e-05,NaN,,,false
2,3.162000e+04,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.553335e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,5.141849e-06,NaN,5.045299e-06,NaN,,,false
2,1.000000e+05,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.553334e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.625983e-06,NaN,1.595429e-06,NaN,,,false
2,3.162000e+05,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.553334e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,5.142390e-07,NaN,5.045736e-07,NaN,,,false
2,1.000000e+06,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.553333e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.626037e-07,NaN,1.595472e-07,NaN,,,false
2,3.162000e+06,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.553332e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,5.142444e-08,NaN,5.045780e-08,NaN,,,false
2,1.000000e+07,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.553336e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.626042e-08,NaN,1.595477e-08,NaN,,,false
2,3.162000e+07,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.553341e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,5.142449e-09,NaN,5.045784e-09,NaN,,,false
2,1.000000e+08,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.553268e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,2.850025e-08,NaN,1.123234e-08,NaN,,,false
2,3.162000e+08,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.552722e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,7.504309e-08,NaN,3.479097e-08,NaN,,,false
2,1.000000e+09,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.547855e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.893164e-07,NaN,3.406780e-07,NaN,,,false
2,3.162000e+09,0,2,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,1.544470e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,6.722133e-07,NaN,7.300308e-07,NaN,,,false
2,1.000000e+10,1,4,CONTINUE,7.934593e+00,1.000000e-09,9.049362e-02,1.759897e-13,5.851139e-02,REACHED_FORCE,REFINE_STALLED,,1,1,1,1,0,0,2.315991e-01,3.010924e-02,2.865597e-01,1.574063e-01,,,false
3,1.000000e+00,0,9,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.068319e-01,REACHED_FORCE,REACHED_FORCE,,5,0,4,0,0,0,7.430051e-04,NaN,8.142397e-04,NaN,,,false
3,3.162000e+00,0,7,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.046674e-01,REACHED_FORCE,REACHED_FORCE,,4,0,3,0,0,0,1.235362e-04,NaN,3.776375e-04,NaN,,,false
3,1.000000e+01,0,5,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.033760e-01,REACHED_FORCE,REACHED_FORCE,,3,0,2,0,0,0,7.128819e-05,NaN,2.490208e-04,NaN,,,false
3,3.162000e+01,0,4,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.029386e-01,REACHED_FORCE,REACHED_FORCE,,2,0,2,0,0,0,1.173016e-04,NaN,3.997846e-05,NaN,,,false
3,1.000000e+02,0,3,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.028071e-01,REACHED_FORCE,REACHED_FORCE,,2,0,1,0,0,0,1.770331e-05,NaN,6.043094e-05,NaN,,,false
3,3.162000e+02,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.027563e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,2.443847e-04,NaN,1.920161e-05,NaN,,,true
3,1.000000e+03,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.027390e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,7.738818e-05,NaN,6.090405e-06,NaN,,,false
3,3.162000e+03,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.027334e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,2.448584e-05,NaN,1.928010e-06,NaN,,,false
3,1.000000e+04,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.027316e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,7.743562e-06,NaN,6.098254e-07,NaN,,,false
3,3.162000e+04,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.027311e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,2.449058e-06,NaN,1.928795e-07,NaN,,,false
3,1.000000e+05,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.027309e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,7.744037e-07,NaN,6.099039e-08,NaN,,,false
3,3.162000e+05,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.027308e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,2.449106e-07,NaN,1.928874e-08,NaN,,,false
3,1.000000e+06,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.027308e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,7.744085e-08,NaN,6.099118e-09,NaN,,,false
3,3.162000e+06,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.027309e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,2.449111e-08,NaN,1.928882e-09,NaN,,,false
3,1.000000e+07,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.027296e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,7.744089e-09,NaN,6.099126e-10,NaN,,,false
3,3.162000e+07,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.027305e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,2.449111e-09,NaN,1.131815e-09,NaN,,,false
3,1.000000e+08,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.027139e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,2.688269e-09,NaN,5.929746e-09,NaN,,,false
3,3.162000e+08,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.026651e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,8.039985e-09,NaN,1.344922e-08,NaN,,,false
3,1.000000e+09,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.022678e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.929793e-08,NaN,4.024707e-08,NaN,,,false
3,3.162000e+09,0,2,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,1.008897e-01,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.025001e-07,NaN,1.481304e-07,NaN,,,false
3,1.000000e+10,0,4,CONTINUE,3.926572e+00,1.000000e-09,4.478235e-02,6.114693e-14,4.048190e-02,REACHED_FORCE,REACHED_FORCE,,1,1,1,1,0,0,5.839941e-02,1.554229e-02,5.786377e-02,1.058095e-02,,,false
4,1.000000e+00,0,12,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,6.203070e-02,REACHED_FORCE,REACHED_FORCE,,7,0,5,0,0,0,8.828187e-05,NaN,5.776906e-05,NaN,,,false
4,3.162000e+00,0,8,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,6.005780e-02,REACHED_FORCE,REACHED_FORCE,,5,0,3,0,0,0,4.004127e-05,NaN,3.599554e-05,NaN,,,false
4,1.000000e+01,0,5,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.881329e-02,REACHED_FORCE,REACHED_FORCE,,3,0,2,0,0,0,5.026610e-05,NaN,1.568866e-05,NaN,,,false
4,3.162000e+01,0,5,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.837608e-02,REACHED_FORCE,REACHED_FORCE,,3,0,2,0,0,0,2.188153e-06,NaN,3.058972e-06,NaN,,,false
4,1.000000e+02,0,3,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.809712e-02,REACHED_FORCE,REACHED_FORCE,,2,0,1,0,0,0,5.541587e-06,NaN,1.856602e-05,NaN,,,false
4,3.162000e+02,0,3,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.782817e-02,REACHED_FORCE,REACHED_FORCE,,2,0,1,0,0,0,5.757543e-07,NaN,6.012917e-06,NaN,,,false
4,1.000000e+03,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.765945e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,6.207139e-06,NaN,1.921722e-06,NaN,,,true
4,3.162000e+03,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.759063e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.987209e-06,NaN,6.072782e-07,NaN,,,false
4,1.000000e+04,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.756701e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,6.308117e-07,NaN,1.919731e-07,NaN,,,false
4,3.162000e+04,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.755936e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.997446e-07,NaN,6.070772e-08,NaN,,,false
4,1.000000e+05,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.755688e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,6.318396e-08,NaN,1.919530e-08,NaN,,,false
4,3.162000e+05,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.755624e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.998475e-08,NaN,6.070570e-09,NaN,,,false
4,1.000000e+06,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.755548e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,6.319426e-09,NaN,1.919509e-09,NaN,,,false
4,3.162000e+06,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.755537e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.998578e-09,NaN,6.070550e-10,NaN,,,false
4,1.000000e+07,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.755618e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,6.319529e-10,NaN,1.919507e-10,NaN,,,false
4,3.162000e+07,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.752527e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.998588e-10,NaN,6.070548e-11,NaN,,,false
4,1.000000e+08,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.752735e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.225763e-10,NaN,3.060681e-10,NaN,,,false
4,3.162000e+08,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.689286e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,3.791122e-10,NaN,4.942191e-10,NaN,,,false
4,1.000000e+09,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.513504e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.212613e-09,NaN,8.473763e-10,NaN,,,false
4,3.162000e+09,0,2,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,5.469835e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,5.987838e-09,NaN,7.036677e-09,NaN,,,false
4,1.000000e+10,0,4,CONTINUE,2.451281e-01,1.000000e-09,2.795673e-03,2.387442e-14,1.047895e-02,REACHED_FORCE,REACHED_FORCE,,1,1,1,1,0,0,5.338839e-03,6.312135e-04,5.350745e-03,7.130432e-04,,,false
5,1.000000e+00,0,15,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.868028e-02,REACHED_FORCE,REACHED_FORCE,,9,0,6,0,0,0,1.147593e-06,NaN,6.216280e-07,NaN,,,false
5,3.162000e+00,0,10,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.699443e-02,REACHED_FORCE,REACHED_FORCE,,6,0,4,0,0,0,6.229401e-07,NaN,4.149895e-07,NaN,,,false
5,1.000000e+01,0,8,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.580591e-02,REACHED_FORCE,REACHED_FORCE,,5,0,3,0,0,0,9.347946e-08,NaN,1.349313e-07,NaN,,,false
5,3.162000e+01,0,6,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.545088e-02,REACHED_FORCE,REACHED_FORCE,,3,0,3,0,0,0,3.789906e-07,NaN,9.292993e-09,NaN,,,false
5,1.000000e+02,0,5,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.536092e-02,REACHED_FORCE,REACHED_FORCE,,3,0,2,0,0,0,1.540355e-08,NaN,5.667554e-08,NaN,,,false
5,3.162000e+02,0,4,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.533068e-02,REACHED_FORCE,REACHED_FORCE,,2,0,2,0,0,0,1.984161e-08,NaN,5.834453e-09,NaN,,,false
5,1.000000e+03,0,4,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.532005e-02,REACHED_FORCE,REACHED_FORCE,,2,0,2,0,0,0,2.073921e-09,NaN,5.887344e-10,NaN,,,false
5,3.162000e+03,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.531655e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,3.688115e-07,NaN,2.034113e-07,NaN,,,true
5,1.000000e+04,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.531543e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.167278e-07,NaN,6.426575e-08,NaN,,,false
5,3.162000e+04,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.531507e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,3.692678e-08,NaN,2.031909e-08,NaN,,,false
5,1.000000e+05,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.531496e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.167735e-08,NaN,6.424365e-09,NaN,,,false
5,3.162000e+05,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.531493e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,3.693135e-09,NaN,2.031688e-09,NaN,,,false
5,1.000000e+06,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.531490e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.167780e-09,NaN,6.424143e-10,NaN,,,false
5,3.162000e+06,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.531488e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,3.693181e-10,NaN,2.031666e-10,NaN,,,false
5,1.000000e+07,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.531474e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.167785e-10,NaN,6.424121e-11,NaN,,,false
5,3.162000e+07,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.531326e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,3.693185e-11,NaN,2.031663e-11,NaN,,,false
5,1.000000e+08,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.530119e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.464877e-11,NaN,1.960011e-11,NaN,,,false
5,3.162000e+08,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.494539e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,4.234029e-11,NaN,6.802338e-11,NaN,,,false
5,1.000000e+09,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.304780e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,1.682229e-10,NaN,2.253618e-10,NaN,,,false
5,3.162000e+09,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.125741e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,3.504538e-10,NaN,6.740024e-10,NaN,,,false
5,1.000000e+10,0,2,CONTINUE,3.075075e-03,1.000000e-09,3.507107e-05,2.222443e-14,5.038597e-02,REACHED_FORCE,REACHED_FORCE,,1,0,1,0,0,0,8.918097e-10,NaN,9.737951e-10,NaN,,,false
6,1.000000e+00,0,21,CONTINUE,3.961299e-05,1.000000e-09,4.517841e-07,2.220476e-14,5.861508e-02,REACHED_FORCE,REACHED_FORCE,,12,0,9,0,0,0,7.329160e-09,NaN,4.703522e-09,NaN,,,false
6,3.162000e+00,0,14,CONTINUE,3.961299e-05,1.000000e-09,4.517841e-07,2.220476e-14,5.692352e-02,REACHED_FORCE,REACHED_FORCE,,8,0,6,0,0,0,5.855850e-09,NaN,6.855065e-09,NaN,,,false
6,1.000000e+01,0,9,CONTINUE,3.961299e-05,1.000000e-09,4.517841e-07,2.220476e-14,5.576583e-02,REACHED_FORCE,REACHED_FORCE,,5,0,4,0,0,0,1.133216e-08,NaN,7.046743e-09,NaN,,,false
6,3.162000e+01,0,7,CONTINUE,3.961299e-05,1.000000e-09,4.517841e-07,2.220476e-14,5.541151e-02,REACHED_FORCE,REACHED_FORCE,,4,0,3,0,0,0,1.185121e-09,NaN,2.257837e-09,NaN,,,false
6,1.000000e+02,0,6,CONTINUE,3.961299e-05,1.000000e-09,4.517841e-07,2.220476e-14,5.532286e-02,REACHED_FORCE,REACHED_FORCE,,3,0,3,0,0,0,2.428796e-10,NaN,9.866631e-11,NaN,,,false
6,3.162000e+02,0,4,CONTINUE,3.961299e-05,1.000000e-09,4.517841e-07,2.220476e-14,5.529291e-02,REACHED_FORCE,REACHED_FORCE,,2,0,2,0,0,0,2.651327e-09,NaN,1.427705e-09,NaN,,,false
6,1.000000e+03,0,4,CONTINUE,3.961299e-05,1.000000e-09,4.517841e-07,2.220476e-14,5.528239e-02,REACHED_FORCE,REACHED_FORCE,,2,0,2,0,0,0,2.678575e-10,NaN,1.442347e-10,NaN,,,false
