iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,sigma2min,sigma2max,step,tau,kappa,norm_dp,norm_dy,norm_y,hdiag_min,hdiag_max,pstat,cstat,wstat,pbase,prefn,ppass,cbase,crefn,cpass,wbase,wrefn,wpass,pres0,pres1,cres0,cres1,wres0,wres1,r0_p,r0_c,r0_w,craig_p,craig_c,craig_w,r1_p,r1_c,r1_w,p_res0_dual,p_res0_prim,c_res0_dual,c_res0_prim,w_res0_dual,w_res0_prim,p_res_exit,c_res_exit,w_res_exit,Ldiag_min,Ldiag_max,ipm_pres,ipm_dres,bar_hdiag_med,bar_hdiag_frac_mid,p10_s2min,p10_s2max,p10_beta,p10_omm,p10_k,p10_t1,p10_t2,p10_t3,p10_t4,p10_t5,p10_t6,p10_t7,p10_t8,p10_t9,p10_t10,p10_w1,p10_w2,p10_w3,p10_w4,p10_w5,p10_w6,p10_w7,p10_w8,p10_w9,p10_w10,pn_s2min,pn_s2max,pn_beta,pn_omm,pn_k,pn_t1,pn_t2,pn_t3,pn_t4,pn_t5,pn_t6,pn_t7,pn_t8,pn_t9,pn_t10,pn_w1,pn_w2,pn_w3,pn_w4,pn_w5,pn_w6,pn_w7,pn_w8,pn_w9,pn_w10,c10_s2min,c10_s2max,c10_beta,c10_omm,c10_k,c10_t1,c10_t2,c10_t3,c10_t4,c10_t5,c10_t6,c10_t7,c10_t8,c10_t9,c10_t10,c10_w1,c10_w2,c10_w3,c10_w4,c10_w5,c10_w6,c10_w7,c10_w8,c10_w9,c10_w10,cn_s2min,cn_s2max,cn_beta,cn_omm,cn_k,cn_t1,cn_t2,cn_t3,cn_t4,cn_t5,cn_t6,cn_t7,cn_t8,cn_t9,cn_t10,cn_w1,cn_w2,cn_w3,cn_w4,cn_w5,cn_w6,cn_w7,cn_w8,cn_w9,cn_w10,chosen,grid
1,1.258814873290158e+02,0,2,CONTINUE,1.000000000000000e+00,1.480515298964032e-01,1.000000000000000e-09,1.000000000000000e-01,4.394535646290641e-14,1.039763667333632e-22,2.416464834909315e+00,9.265267585129908e-01,,,9.782581584159690e+00,2.508226034612164e+00,2.323938537467101e+00,1.023276169837169e+00,2.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.332028302963420e-03,NaN,2.126908345158163e-03,NaN,,,4.017450621631609e-02,2.026847123303756e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,4.017450621631609e-02,2.026847123303756e-02,,1.404432126150823e-13,4.332028302963420e-03,1.414979244884762e-13,2.126908345158163e-03,,,4.332028302963420e-03,2.126908345158163e-03,,9.823445402607221e-02,1.414602559789497e+00,7.251809002398945e+00,1.752318993389763e+01,1.000000000000000e+00,1.000000000000000e+00,1.039763667333632e-22,2.416464834909315e+00,9.953007112931423e-01,3.276666794356120e-03,10,9.967233332056439e-01,9.955026821056272e-01,9.942653280501705e-01,9.914319811759121e-01,9.904931363378869e-01,9.896103965927162e-01,9.884026362181346e-01,9.874442384310529e-01,9.868092654238908e-01,1.308869969146296e-20,7.569921588433265e-06,3.152000194575818e-04,9.147916335111179e-05,2.866181553814854e-01,3.500638398005939e-01,2.158400130423336e-01,1.059169418567185e-01,3.891560360434193e-02,2.231197210129492e-03,6.389853121054161e-29,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.730218874366834e-23,2.463239290898675e+00,9.956230643447943e-01,3.214646179139913e-03,10,9.967853538208601e-01,9.956594291168424e-01,9.949974046328309e-01,9.914369646829102e-01,9.905151610614690e-01,9.896398857728353e-01,9.884202231332995e-01,9.874567119175607e-01,9.868211311598825e-01,4.695654999680643e-21,1.183683767229741e-04,6.651572249090634e-04,5.625161914021605e-04,2.654096291929177e-01,3.411527839310391e-01,2.310196598432792e-01,1.154745475281143e-01,4.295645990732874e-02,2.640877804286363e-03,2.997952090547165e-28,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,fine
1,1.584754032729435e+02,0,2,CONTINUE,1.000000000000000e+00,1.480269193630798e-01,1.000000000000000e-09,1.000000000000000e-01,4.394535646290641e-14,5.579234421050049e-25,2.415424519911983e+00,9.266386304760966e-01,,,9.779482720019640e+00,2.503239200780159e+00,2.319598144765005e+00,1.023276169837169e+00,2.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,3.447050759922576e-03,NaN,1.698300107758288e-03,NaN,,,3.197603052130548e-02,1.619593611300384e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,3.197603052130548e-02,1.619593611300384e-02,,1.922351167138459e-13,3.447050759922576e-03,1.669220317523923e-13,1.698300107758288e-03,,,3.447050759922576e-03,1.698300107758288e-03,,8.756588486570727e-02,1.413716495255898e+00,7.251809002398945e+00,1.752318993389763e+01,1.000000000000000e+00,1.000000000000000e+00,5.579234421050049e-25,2.415424519911983e+00,9.962657032853114e-01,2.605623000467072e-03,10,9.973943769995329e-01,9.964233938367160e-01,9.954260919204224e-01,9.931819108210165e-01,9.924322826784485e-01,9.917273861462491e-01,9.907644205468158e-01,9.899998221156042e-01,9.894925567266309e-01,8.841714248301942e-23,7.593223700086611e-06,3.152531840680036e-04,9.156566628271621e-05,2.867735969668219e-01,3.506432491795893e-01,2.152345510972054e-01,1.058448310527444e-01,3.887709398906729e-02,2.212265640521104e-03,1.554927192278063e-28,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.270075315321862e-25,2.463009603677236e+00,9.965085450606158e-01,2.555411281355724e-03,10,9.974445887186443e-01,9.965464974105905e-01,9.960172444397806e-01,9.931858073284485e-01,9.924493445413711e-01,9.917502664077075e-01,9.907780172967248e-01,9.900094538015348e-01,9.895017067457237e-01,3.597511010555866e-23,1.177966379765888e-04,6.676712587045737e-04,5.522895535678649e-04,2.654354938701752e-01,3.419111761587231e-01,2.302416100577863e-01,1.154904100859281e-01,4.296613412291791e-02,2.617418254220498e-03,6.410902911831521e-28,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,fine
1,1.995087123246370e+02,0,2,CONTINUE,1.000000000000000e+00,1.480071773586445e-01,1.000000000000000e-09,1.000000000000000e-01,4.394535646290641e-14,4.326719454813998e-27,2.414590677816205e+00,9.267282389037417e-01,,,9.776998036493863e+00,2.499239781356967e+00,2.316116081175115e+00,1.023276169837169e+00,2.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.741886267205396e-03,NaN,1.354608754232323e-03,NaN,,,2.544017522068473e-02,1.292588352006182e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,2.544017522068473e-02,1.292588352006182e-02,,1.744715483198434e-13,2.741886267205396e-03,1.469935284603707e-13,1.354608754232323e-03,,,2.741886267205396e-03,1.354608754232323e-03,,7.805336858714294e-02,1.413012270004616e+00,7.251809002398945e+00,1.752318993389763e+01,1.000000000000000e+00,1.000000000000000e+00,4.326719454813998e-27,2.414590677816205e+00,9.970327677556841e-01,2.071543330380066e-03,10,9.979284566696199e-01,9.971563096054341e-01,9.963548381440287e-01,9.945764307713755e-01,9.939785181357270e-01,9.934162374461958e-01,9.926490423604045e-01,9.920395970247383e-01,9.916348237466899e-01,8.632182270198961e-25,7.612023808481122e-06,3.152856804959160e-04,9.167210582418507e-05,2.868982194101211e-01,3.511038169094481e-01,2.147526046521868e-01,1.057870024984627e-01,3.884647583779260e-02,2.197310881859678e-03,2.598543663029022e-28,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.714565821396879e-27,2.462824667451252e+00,9.972170970553218e-01,2.031054918730346e-03,10,9.979689450812697e-01,9.972531968807969e-01,9.968305724618548e-01,9.945794886393597e-01,9.939918069700153e-01,9.934340773544216e-01,9.926596128361648e-01,9.920470774556939e-01,9.916419210876296e-01,3.420708192227248e-25,1.173457034611940e-04,6.696748112965637e-04,5.442014176643928e-04,2.654532654536252e-01,3.425085105210546e-01,2.296297713502629e-01,1.155037221650554e-01,4.297447587909211e-02,2.599032698487886e-03,1.097237267660376e-27,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,fine
1,2.511665878198177e+02,0,2,CONTINUE,1.000000000000000e+00,1.479913731246449e-01,1.000000000000000e-09,1.000000000000000e-01,4.394535646290641e-14,3.670334818430245e-29,2.413923630890345e+00,9.267998906060705e-01,,,9.775009660839300e+00,2.496038628094511e+00,2.313328327466519e+00,1.023276169837169e+00,2.000000000000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.180359065590998e-03,NaN,1.079550788610883e-03,NaN,,,2.023361199075285e-02,1.030605472308655e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,2.023361199075285e-02,1.030605472308655e-02,,2.198241588757810e-13,2.180359065590998e-03,2.417510636121278e-13,1.079550788610883e-03,,,2.180359065590998e-03,1.079550788610883e-03,,6.957237722398996e-02,1.412452631743973e+00,7.251809002398945e+00,1.752318993389763e+01,1.000000000000000e+00,1.000000000000000e+00,3.670334818430245e-29,2.413923630890345e+00,9.976311996308664e-01,1.646640874538030e-03,10,9.983533591254620e-01,9.977394766950349e-01,9.970968958139766e-01,9.956869907819932e-01,9.952104907359681e-01,9.947623553314358e-01,9.941515052165716e-01,9.936660730317061e-01,9.933433825670833e-01,9.218654725013949e-27,7.627140443135187e-06,3.153053483349967e-04,9.178130942182554e-05,2.869979599653881e-01,3.514698639703596e-01,2.143691285566825e-01,1.057407140228092e-01,3.882213539559312e-02,2.185484290967436e-03,3.946478999160337e-28,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.564553129522717e-29,2.462676181068039e+00,9.977469653386255e-01,1.614095643378333e-03,10,9.983859043566217e-01,9.978158654685596e-01,9.974787151292416e-01,9.956893971922024e-01,9.952208845522984e-01,9.947763193164568e-01,9.941597594158055e-01,9.936719095286609e-01,9.933489138942420e-01,3.929634710050380e-27,1.169895277807139e-04,6.712690652067526e-04,5.378003456335522e-04,2.654656815637920e-01,3.429798413976231e-01,2.291475899154924e-01,1.155147334511457e-01,4.298151146227570e-02,2.584583271050665e-03,1.546181623051059e-27,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,fine
2,1.000000000000000e+00,0,7,CONTINUE,1.480821171950510e-01,2.202370563293643e-02,1.000000000000000e-09,1.480821171950510e-02,2.380486317668263e-14,9.000486768758456e-01,5.766500700198143e+01,9.900000000000000e-01,,,9.284454974860726e+00,1.882739830629740e+00,4.691675881232950e-01,3.212893417844576e-02,2.329417545833164e+00,REACHED_FORCE,REACHED_FORCE,,4,0,0,3,0,0,,,,6.071362600449381e-04,NaN,5.059434591192236e-04,NaN,,,1.168948097035383e+00,1.253075295840625e-01,,solution good enough for the tolerances given,solution good enough for the tolerances given,,3.185188295498159e-03,2.624563267387448e-03,,1.165734175856414e-15,6.071362600449381e-04,9.992007221626409e-16,5.059434591192236e-04,,,6.071362600449381e-04,5.059434591192236e-04,,3.929463299743560e-01,1.890946181237182e+00,5.104900942306076e-01,1.289926608534191e+00,3.644067348058683e-01,8.159722222222222e-01,9.000486768758456e-01,5.766500700198143e+01,1.154952226039330e-01,1.704593677055599e-02,10,9.829540632294440e-01,9.611654426165580e-01,8.140653549461532e-01,7.662933622659266e-01,7.128477240501839e-01,6.599771080964927e-01,6.031271664468089e-01,5.435768136828379e-01,4.931697333304865e-01,4.736976940800013e-01,1.447572485799945e-04,4.783395857398471e-05,2.352363568909169e-01,1.743079205838201e-01,1.667223984681297e-01,2.394881317821292e-01,1.093112594106674e-01,5.098941923872762e-02,1.976292203387690e-02,3.989000384579404e-03,1.141723151514234e+00,4.063658677734285e+00,1.193855526978924e-01,1.974856647422070e-01,3,8.025143352577930e-01,6.741679495430344e-01,5.330862444602219e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.852534827761367e-01,5.001240985403385e-01,1.146224186835254e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.916514177430382e-01,5.472547426969712e+01,1.114759137909918e-01,1.794511420683931e-02,10,9.820548857931607e-01,9.598385449452154e-01,8.138948164129192e-01,7.640729676643399e-01,7.066317087907692e-01,6.551394496757871e-01,5.985664911074836e-01,5.408451122019499e-01,4.908681499352876e-01,4.713613773550747e-01,7.251073482165030e-05,3.858945763412465e-05,1.239102123943205e-01,1.364927418881619e-01,1.805007753401108e-01,2.809137507004753e-01,1.464150930552480e-01,8.322220977018685e-02,4.245470052991750e-02,5.979416129124059e-03,1.369095333476881e+00,3.084316472162227e+00,1.284405122499509e-01,2.448390096153843e-01,2,7.551609903846157e-01,5.778979486940269e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.373001887814813e-01,4.626998112185188e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
2,3.162000000000000e+00,0,5,CONTINUE,1.480821171950510e-01,2.202323527669389e-02,1.000000000000000e-09,1.480821171950510e-02,2.380486317668263e-14,8.730179550130154e-01,5.077061534588760e+01,9.900000000000000e-01,,,9.284680463744360e+00,1.882375771177642e+00,4.696822130435025e-01,3.212893417844576e-02,2.329417545833164e+00,REACHED_FORCE,REACHED_FORCE,,3,0,0,2,0,0,,,,3.582657842529646e-04,NaN,5.025114661612318e-04,NaN,,,4.661865758598133e-01,5.151219727576539e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.712925192617889e-03,2.966203535476041e-03,,1.054711873393899e-15,3.582657842529646e-04,1.387778780781446e-15,5.025114661612318e-04,,,3.582657842529646e-04,5.025114661612318e-04,,2.520672991144436e-01,1.578243274486357e+00,5.104900942306076e-01,1.289926608534191e+00,3.644067348058683e-01,8.159722222222222e-01,8.730179550130154e-01,5.077061534588760e+01,8.370074113778822e-02,6.190544243989682e-03,10,9.938094557560103e-01,9.378853887176596e-01,9.303188227055219e-01,9.048477315105484e-01,8.716003363218866e-01,8.432755399028127e-01,8.105594403911546e-01,7.815202649996708e-01,7.502629878123269e-01,7.340766970187499e-01,1.157186756294942e-04,2.786154390737226e-02,1.978410444287982e-01,1.886874517871693e-01,2.530624644603930e-01,1.805311673364947e-01,7.661642672862513e-02,4.616012657176462e-02,2.770303418352889e-02,1.421021920224863e-03,1.338350939457100e+00,3.138651610213416e+00,6.208010381455100e-02,9.153807069991837e-02,2,9.084619293000816e-01,8.088635941808645e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.524485834285008e-01,3.475514165714993e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.715098840483519e-01,4.548466918870768e+01,8.835460501384183e-02,6.905003258849018e-03,10,9.930949967411510e-01,9.348590690722549e-01,9.254972005259950e-01,9.008244533459062e-01,8.681766842638465e-01,8.392594084766145e-01,8.068770428008794e-01,7.800670752094043e-01,7.500531526234671e-01,7.337390619893069e-01,6.489370231465172e-05,5.346362351747024e-02,7.946362185325233e-02,1.429071959660325e-01,2.796735190429749e-01,2.103536570476308e-01,1.053312996962200e-01,7.116571131769074e-02,5.480450591001671e-02,2.771971946396703e-03,1.869550545358372e+00,1.869550545358372e+00,5.325417532426584e-02,1.446859981725448e-01,1,8.553140018274552e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.000000000000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
2,1.000000000000000e+01,0,4,CONTINUE,1.480821171950510e-01,2.202396055622695e-02,1.000000000000000e-09,1.480821171950510e-02,2.380486317668263e-14,2.493558273106691e-01,4.767044462995375e+01,9.900000000000000e-01,,,9.284509523385616e+00,1.882860166024157e+00,4.689703694073826e-01,3.212893417844576e-02,2.329417545833164e+00,REACHED_FORCE,REACHED_FORCE,,2,0,0,2,0,0,,,,5.122835418700511e-04,NaN,7.111145463190027e-05,NaN,,,1.616404221101923e-01,1.820995618932771e-02,,solution good enough for the tolerances given,solution good enough for the tolerances given,,3.212215561187037e-03,3.820583636808826e-04,,3.844147222764605e-15,5.122835418700511e-04,4.281297538710760e-15,7.111145463190027e-05,,,5.122835418700511e-04,7.111145463190027e-05,,1.526255025896957e-01,1.465487936555437e+00,5.104900942306076e-01,1.289926608534191e+00,3.644067348058683e-01,8.159722222222222e-01,2.493558273106691e-01,4.767044462995375e+01,4.709736738087842e-01,2.093344551733489e-03,10,9.979066554482665e-01,9.775961250955602e-01,9.692542241397087e-01,9.570959516703030e-01,9.460054032732519e-01,9.322083528408271e-01,9.190536923654945e-01,9.047988319972955e-01,8.972515895354144e-01,7.137588894114145e-01,1.021633032184327e-04,1.845366856502294e-01,1.764417129958502e-01,2.389821544889426e-01,2.154473300791200e-01,9.320291893959910e-02,5.582318512711094e-02,3.366972167903412e-02,1.794127736895174e-03,9.489467492653181e-19,2.089502186330041e+00,2.089502186330041e+00,1.941348163017255e-02,4.567248236806565e-02,1,9.543275176319344e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.000000000000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.005284460972257e-03,4.099877354263287e+01,9.217853414850470e-01,2.433162631879204e-03,10,9.975668373681208e-01,9.774878204787663e-01,9.684612323710828e-01,9.556666173098918e-01,9.442069968812562e-01,9.304040563748218e-01,9.182953828380122e-01,9.046719822347440e-01,8.970480083189775e-01,8.261328343394643e-02,5.733190001040054e-05,9.062807132822083e-02,1.289297285852393e-01,2.610672884601260e-01,2.420040902284571e-01,1.241393575079793e-01,8.436527328527417e-02,6.546109188412223e-02,3.347766820570063e-03,4.474623986759339e-28,1.776160143494138e+00,1.776160143494138e+00,2.041394393585206e-02,5.330035410184186e-02,1,9.466996458981581e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.000000000000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
2,3.162000000000000e+01,0,3,CONTINUE,1.480821171950510e-01,2.202413937166397e-02,1.000000000000000e-09,1.480821171950510e-02,2.380486317668263e-14,2.763447239405587e-11,4.517248785774157e+01,9.900000000000000e-01,,,9.278266733935736e+00,1.879732968767567e+00,4.722809038294443e-01,3.212893417844576e-02,2.329417545833164e+00,REACHED_FORCE,REACHED_FORCE,,2,0,0,1,0,0,,,,5.812586261771946e-05,NaN,5.858452083994659e-04,NaN,,,5.278189926267397e-02,5.947054299648115e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,3.498595203267783e-04,5.947054299648115e-03,,9.575673587391975e-15,5.812586261771946e-05,1.341288191625267e-14,5.858452083994659e-04,,,5.812586261771946e-05,5.858452083994659e-04,,8.842276012084103e-02,1.427978235259157e+00,5.104900942306076e-01,1.289926608534191e+00,3.644067348058683e-01,8.159722222222222e-01,2.763447239405587e-11,4.517248785774157e+01,9.883208651496608e-01,6.996167176095414e-04,10,9.993003832823905e-01,9.927833343938038e-01,9.898830484089886e-01,9.856051680192981e-01,9.816686540796967e-01,9.768250843464954e-01,9.725863373361436e-01,9.677368106883348e-01,9.649601407119436e-01,8.738020163365166e-10,1.000381977780339e-04,1.834108299943741e-01,1.817307090191783e-01,2.614805671427086e-01,1.991508882347691e-01,8.567476316844036e-02,5.134878410832806e-02,3.540770984041029e-02,1.695710294014060e-03,1.588060578051327e-29,2.052861347087297e+00,2.052861347087297e+00,6.577924834760902e-03,1.517186480715049e-02,1,9.848281351928495e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.000000000000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.037692960699959e-13,3.780504535168049e+01,9.879837054687163e-01,8.358439759799108e-04,10,9.991641560240201e-01,9.927387203342753e-01,9.896154605163218e-01,9.852212986320867e-01,9.811643894129178e-01,9.762987657142698e-01,9.723448427864264e-01,9.677104328851110e-01,9.649209545273257e-01,1.592918514147953e-11,5.790316147397741e-05,9.228100183339635e-02,1.350249085233905e-01,2.814949431133567e-01,2.305753682380947e-01,1.176559091376949e-01,7.476523386708944e-02,6.504477715943115e-02,3.099954966072480e-03,1.137543579209546e-27,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
2,1.000000000000000e+02,0,3,CONTINUE,1.480821171950510e-01,2.202388328953019e-02,1.000000000000000e-09,1.480821171950510e-02,2.380486317668263e-14,1.294869020856796e-21,4.409764499207279e+01,9.900000000000000e-01,,,9.282543733119169e+00,1.881860627734650e+00,4.700308865052174e-01,3.212893417844576e-02,2.329417545833164e+00,REACHED_FORCE,REACHED_FORCE,,2,0,0,1,0,0,,,,6.058898499750054e-06,NaN,1.874330800919477e-04,NaN,,,1.686511581997290e-02,1.902392400903451e-03,,solution good enough for the tolerances given,solution good enough for the tolerances given,,3.597815321807842e-05,1.902392400903451e-03,,2.824823708280633e-14,6.058898499750054e-06,4.431004174687558e-14,1.874330800919477e-04,,,6.058898499750054e-06,1.874330800919477e-04,,5.023378222692708e-02,1.415906497623141e+00,5.104900942306076e-01,1.289926608534191e+00,3.644067348058683e-01,8.159722222222222e-01,1.294869020856796e-21,4.409764499207279e+01,9.961791608242122e-01,2.267180667160362e-04,10,9.997732819332840e-01,9.977045119143146e-01,9.967606199194730e-01,9.953665194510234e-01,9.940728276604914e-01,9.924844422052195e-01,9.911328694822673e-01,9.895633285204678e-01,9.886416520515434e-01,1.294869020856796e-19,9.984602112336542e-05,1.829523337132591e-01,1.829747383086329e-01,2.672875361037752e-01,1.950054378001308e-01,8.414435709076185e-02,4.981264522374775e-02,3.603529432511232e-02,1.687811413457624e-03,1.472863204535146e-28,2.040709543025088e+00,2.040709543025088e+00,2.128080540228928e-03,4.876360981501349e-03,1,9.951236390184987e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.000000000000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.350776330769565e-23,3.632115083901310e+01,9.961200723647842e-01,2.752458914475620e-04,10,9.997247541085524e-01,9.976885665987285e-01,9.966694613649354e-01,9.952430643716054e-01,9.939079277433436e-01,9.923071560525409e-01,9.910457277298984e-01,9.895547355207653e-01,9.886293986287170e-01,2.350776330769565e-21,5.871598326062116e-05,9.249583496407003e-02,1.367320834891141e-01,2.875851468196272e-01,2.267858685988972e-01,1.166057087515362e-01,7.112569893182891e-02,6.554894780424959e-02,3.061994657416123e-03,1.060634877885654e-26,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
2,3.162000000000000e+02,0,2,CONTINUE,1.480821171950510e-01,2.202396177615891e-02,1.000000000000000e-09,1.480821171950510e-02,2.380486317668263e-14,5.305060636296418e-32,4.370640696886860e+01,9.900000000000000e-01,,,9.283886685961956e+00,1.882961870335927e+00,4.688897239515766e-01,3.212893417844576e-02,2.329417545833164e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,6.420803566248440e-04,NaN,6.048778103653896e-05,NaN,,,5.351546257551006e-03,6.141164334476010e-04,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.351546257551006e-03,6.141164334476010e-04,,1.239425229115909e-13,6.420803566248440e-04,2.180269853546690e-13,6.048778103653896e-05,,,6.420803566248440e-04,6.048778103653896e-05,,2.834409150162789e-02,1.412068095951717e+00,5.104900942306076e-01,1.289926608534191e+00,3.644067348058683e-01,8.159722222222222e-01,5.305060636296418e-32,4.370640696886860e+01,9.500533343325569e-01,7.235384331494288e-05,10,9.999276461566851e-01,9.992726522476534e-01,9.989713324457560e-01,9.985262208144751e-01,9.981118685416199e-01,9.976034275815775e-01,9.971749253639814e-01,9.966751128915488e-01,9.963790644126975e-01,1.677460173196927e-29,9.988028599940119e-05,1.828279538730232e-01,1.833827839855935e-01,2.691202057129091e-01,1.936905392931767e-01,8.370146691861685e-02,4.925527436342596e-02,3.623623065448219e-02,1.685664912773039e-03,1.395716762363142e-27,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.613508231879067e-33,3.554310170519847e+01,3.276980018947922e-01,8.897011853448156e-05,10,9.999110298814655e-01,9.992672926009744e-01,9.989412009965905e-01,9.984861090345163e-01,9.980578037244426e-01,9.975444819306495e-01,9.971450710341591e-01,9.966722376170277e-01,9.963750683030378e-01,3.039791302920161e-30,5.739142012955146e-05,9.164998500808594e-02,1.365372100180145e-01,2.891892763856559e-01,2.255784035825713e-01,1.170347291940641e-01,7.024259285035822e-02,6.661324625008670e-02,3.097165291034075e-03,8.511483939848479e-26,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,coarse
