iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,sigma2min,sigma2max,step,tau,kappa,norm_dp,norm_dy,norm_y,hdiag_min,hdiag_max,pstat,cstat,wstat,pbase,prefn,ppass,cbase,crefn,cpass,wbase,wrefn,wpass,pres0,pres1,cres0,cres1,wres0,wres1,r0_p,r0_c,r0_w,craig_p,craig_c,craig_w,r1_p,r1_c,r1_w,p_res0_dual,p_res0_prim,c_res0_dual,c_res0_prim,w_res0_dual,w_res0_prim,p_res_exit,c_res_exit,w_res_exit,Ldiag_min,Ldiag_max,ipm_pres,ipm_dres,bar_hdiag_med,bar_hdiag_frac_mid,p10_s2min,p10_s2max,p10_beta,p10_omm,p10_k,p10_t1,p10_t2,p10_t3,p10_t4,p10_t5,p10_t6,p10_t7,p10_t8,p10_t9,p10_t10,p10_w1,p10_w2,p10_w3,p10_w4,p10_w5,p10_w6,p10_w7,p10_w8,p10_w9,p10_w10,pn_s2min,pn_s2max,pn_beta,pn_omm,pn_k,pn_t1,pn_t2,pn_t3,pn_t4,pn_t5,pn_t6,pn_t7,pn_t8,pn_t9,pn_t10,pn_w1,pn_w2,pn_w3,pn_w4,pn_w5,pn_w6,pn_w7,pn_w8,pn_w9,pn_w10,c10_s2min,c10_s2max,c10_beta,c10_omm,c10_k,c10_t1,c10_t2,c10_t3,c10_t4,c10_t5,c10_t6,c10_t7,c10_t8,c10_t9,c10_t10,c10_w1,c10_w2,c10_w3,c10_w4,c10_w5,c10_w6,c10_w7,c10_w8,c10_w9,c10_w10,cn_s2min,cn_s2max,cn_beta,cn_omm,cn_k,cn_t1,cn_t2,cn_t3,cn_t4,cn_t5,cn_t6,cn_t7,cn_t8,cn_t9,cn_t10,cn_w1,cn_w2,cn_w3,cn_w4,cn_w5,cn_w6,cn_w7,cn_w8,cn_w9,cn_w10,chosen,grid
3,1.000000000000000e+11,0,2,CONTINUE,4.957110614756833e-01,9.425475457705740e-02,1.000000000000000e-09,7.926667393568220e-03,3.787875231867622e-14,1.131102980543168e+00,-9.999999999999309e-01,8.642627706242996e-01,,,2.943649422725035e+00,9.781576886401779e-01,7.544607655722873e+00,1.040214171103557e-02,9.699796903160745e+01,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,7.664750250456627e-06,NaN,8.951137618960457e-06,NaN,,,9.488704080291701e-12,2.806003527401398e-12,,solution good enough for the tolerances given,solution good enough for the tolerances given,,9.488704080291701e-12,2.806003527401398e-12,,7.664750250456627e-06,1.779229867791844e-13,8.951137618960457e-06,5.910216567365354e-14,,,7.664750250456627e-06,8.951137618960457e-06,,2.507885598030081e-06,2.872135245061568e+00,3.463517218986506e-02,5.549441196002469e-02,8.009324983032078e-01,7.400000000000000e-01,1.131102980543168e+00,-9.999999999999309e-01,2.079741343221047e-12,6.905587213168474e-14,10,9.999999999999309e-01,9.999999999997697e-01,9.999999999991878e-01,9.999999999984484e-01,9.999999999976712e-01,9.999999999971561e-01,9.999999999949101e-01,9.999999999946620e-01,9.999999999917057e-01,9.999999999911591e-01,4.875153202874111e-02,1.155008744711731e-01,3.715896278907013e-02,3.075038606462083e-02,4.529012015229563e-02,4.703631454552893e-01,1.354800932530249e-02,5.339618559460877e-03,1.753561852961336e-09,2.332973494004861e-01,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.131102980543168e+00,-9.999999999998928e-01,6.735514098757215e-13,1.072475441787901e-13,10,9.999999999998928e-01,9.999999999996119e-01,9.999999999989453e-01,9.999999999983988e-01,9.999999999976490e-01,9.999999999971680e-01,9.999999999949092e-01,9.999999999946620e-01,9.999999999911990e-01,9.999999999911591e-01,1.076502080194370e-02,2.012999861159435e-02,1.025618834010462e-01,1.867344144648166e-01,1.909648431348511e-01,4.448691394553864e-02,1.258931665527282e-01,1.325304611032218e-02,9.654023169928296e-07,3.052097475748427e-01,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
3,3.162000000000000e+11,0,2,CONTINUE,4.957110614756833e-01,9.431132694805397e-02,1.000000000000000e-09,7.926667393568220e-03,3.787875231867622e-14,1.131914731937786e+00,-9.999999999999771e-01,8.642323098189397e-01,,,2.943053311948018e+00,9.786220681565023e-01,7.544485282284763e+00,1.040214171103557e-02,9.699796903160745e+01,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,3.593734566649804e-05,NaN,3.939892503578331e-05,NaN,,,3.002074431724162e-12,8.884992133382825e-13,,solution good enough for the tolerances given,solution good enough for the tolerances given,,3.002074431724162e-12,8.884992133382825e-13,,3.593734566649804e-05,5.629202793238743e-14,3.939892503578331e-05,1.870355812928206e-14,,,3.593734566649804e-05,3.939892503578331e-05,,1.410133909815183e-06,2.872135245061462e+00,3.463517218986506e-02,5.549441196002469e-02,8.009324983032078e-01,7.400000000000000e-01,1.131914731937786e+00,-9.999999999999771e-01,2.384526055743942e-13,2.287059430727822e-14,10,9.999999999999771e-01,9.999999999999263e-01,9.999999999997435e-01,9.999999999995091e-01,9.999999999992630e-01,9.999999999990994e-01,9.999999999983904e-01,9.999999999983122e-01,9.999999999972193e-01,9.999999999972060e-01,4.794514666025437e-02,1.163741711862365e-01,3.690032017564452e-02,3.138196277369640e-02,4.554859658487652e-02,4.701940423457990e-01,1.350176463684059e-02,5.331498394409462e-03,7.361327370430690e-07,2.328217611095070e-01,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.131555022799170e+00,-9.999999999999654e-01,1.197677028322898e-13,3.463895836830488e-14,10,9.999999999999654e-01,9.999999999998765e-01,9.999999999996667e-01,9.999999999994937e-01,9.999999999992570e-01,9.999999999991034e-01,9.999999999983902e-01,9.999999999983118e-01,9.999999999972056e-01,9.999999999972051e-01,1.096887069147410e-02,2.001856069124063e-02,1.028003342562392e-01,1.705215921883516e-01,2.123039570486659e-01,3.926699853894468e-02,1.253617506086686e-01,1.366593432296765e-02,3.010129556396420e-01,4.079046013806054e-03,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
3,1.000000000000000e+12,0,2,CONTINUE,4.957110614756833e-01,9.478050073785671e-02,1.000000000000000e-09,7.926667393568220e-03,3.787875231867622e-14,1.132696083341680e+00,-9.999999999999929e-01,8.633747230245721e-01,,,2.936754315186178e+00,9.787688590611319e-01,7.544292836779438e+00,1.040214171103557e-02,9.699796903160745e+01,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,5.606860644298627e-05,NaN,6.181315131939316e-05,NaN,,,9.489211612071171e-13,2.789301419024385e-13,,solution good enough for the tolerances given,solution good enough for the tolerances given,,9.489211612071171e-13,2.789301419024385e-13,,5.606860644298627e-05,1.777601616153548e-14,6.181315131939316e-05,5.872935219509196e-15,,,5.606860644298627e-05,6.181315131939316e-05,,7.930196542955574e-07,2.872135245061429e+00,3.463517218986506e-02,5.549441196002469e-02,8.009324983032078e-01,7.400000000000000e-01,1.132696083341680e+00,-9.999999999999929e-01,4.607204369642204e-14,7.105427357601002e-15,10,9.999999999999929e-01,9.999999999999767e-01,9.999999999999190e-01,9.999999999998455e-01,9.999999999997673e-01,9.999999999997164e-01,9.999999999994911e-01,9.999999999994664e-01,9.999999999991176e-01,9.999999999991172e-01,4.658158865991257e-02,1.319254368406056e-01,3.770084581520589e-02,2.469108492241655e-02,4.009682007235910e-02,4.662341823005343e-01,1.602923677055876e-02,4.017330752059403e-03,5.988658688372268e-04,2.321246079975108e-01,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.132126603159004e+00,-9.999999999999887e-01,4.503976235313293e-14,1.132427485117660e-14,10,9.999999999999887e-01,9.999999999999607e-01,9.999999999998939e-01,9.999999999998390e-01,9.999999999997640e-01,9.999999999997158e-01,9.999999999994909e-01,9.999999999994655e-01,9.999999999991167e-01,9.999999999991167e-01,1.054996657231787e-02,1.906577967223243e-02,1.009732341475148e-01,1.725160771077564e-01,2.026545592948117e-01,4.331293415318284e-02,1.268087209030578e-01,1.519434254251526e-02,1.658270956098213e-04,3.087585585110003e-01,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
3,3.162000000000000e+12,0,2,CONTINUE,4.957110614756833e-01,9.934492575695572e-02,1.000000000000000e-09,7.926667393568220e-03,3.787875231867622e-14,1.124142310340090e+00,-9.999999999999918e-01,8.514160074983577e-01,,,2.927599134134641e+00,9.829381206090698e-01,7.540699008057570e+00,1.040214171103557e-02,9.699796903160745e+01,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.608296074860359e-04,NaN,3.954829427010117e-04,NaN,,,3.009154065469911e-13,8.873684767364181e-14,,solution good enough for the tolerances given,solution good enough for the tolerances given,,3.009154065469911e-13,8.873684767364181e-14,,2.608296074860359e-04,5.643857057983407e-15,3.954829427010117e-04,1.859575664150522e-15,,,2.608296074860359e-04,3.954829427010117e-04,,4.453170628634876e-07,2.872135245061419e+00,3.463517218986506e-02,5.549441196002469e-02,8.009324983032078e-01,7.400000000000000e-01,1.124142310340090e+00,-9.999999999999918e-01,1.436303101954874e-14,8.215650382226158e-15,10,9.999999999999918e-01,9.999999999999893e-01,9.999999999999809e-01,9.999999999999487e-01,9.999999999999283e-01,9.999999999999096e-01,9.999999999998399e-01,9.999999999998310e-01,9.999999999997202e-01,9.999999999997187e-01,1.353309314296845e-34,1.304364512177086e-01,2.601667009743676e-04,1.067839980130934e-02,2.330600385789628e-02,5.820625803625217e-01,1.404597080157135e-02,1.843232361625540e-03,2.343860317722933e-01,2.981163124099690e-03,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.126810369620962e+00,-9.999999999999922e-01,1.639535989682723e-14,7.771561172376096e-15,10,9.999999999999922e-01,9.999999999999889e-01,9.999999999999634e-01,9.999999999999551e-01,9.999999999999247e-01,9.999999999999098e-01,9.999999999998386e-01,9.999999999998310e-01,9.999999999997200e-01,9.999999999997193e-01,1.319966473398551e-03,7.789279503041875e-61,1.736956999675014e-03,2.904800520634534e-01,1.936251734839578e-01,6.042551205735374e-02,1.140999457565870e-01,2.923189670700131e-02,7.405738769247888e-03,3.016747576893250e-01,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
3,1.000000000000000e+13,0,2,CONTINUE,4.957110614756833e-01,1.067870896884583e-01,1.000000000000000e-09,7.926667393568220e-03,3.787875231867622e-14,1.140151804397494e+00,-9.999999999999967e-01,8.430885280594724e-01,,,2.834452175744255e+00,9.792364361664546e-01,7.541880878406476e+00,1.040214171103557e-02,9.699796903160745e+01,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,7.328368523812495e-04,NaN,1.075597216884646e-03,NaN,,,9.489542028635486e-14,2.920814957293397e-14,,solution good enough for the tolerances given,solution good enough for the tolerances given,,9.489542028635486e-14,2.920814957293397e-14,,7.328368523812495e-04,1.775917217907035e-15,1.075597216884646e-03,6.265961477028932e-16,,,7.328368523812495e-04,1.075597216884646e-03,,2.493712565084002e-07,2.872135245061416e+00,3.463517218986506e-02,5.549441196002469e-02,8.009324983032078e-01,7.400000000000000e-01,1.140151804397494e+00,-9.999999999999967e-01,3.181266740215107e-14,3.330669073875470e-15,10,9.999999999999967e-01,9.999999999999900e-01,9.999999999999887e-01,9.999999999999876e-01,9.999999999999705e-01,9.999999999999702e-01,9.999999999999492e-01,9.999999999999403e-01,9.999999999999127e-01,9.999999999999123e-01,2.218067487348135e-01,5.988665059155524e-139,1.074994518928883e-83,4.672505304230074e-140,5.740840813551931e-141,5.502075024253756e-01,1.740269661947308e-83,1.575575598682476e-140,1.449073394377836e-139,2.279857488398105e-01,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.148877455961761e+00,-9.999999999999960e-01,3.352711179463864e-14,3.996802888650564e-15,10,9.999999999999960e-01,9.999999999999878e-01,9.999999999999858e-01,9.999999999999842e-01,9.999999999999793e-01,9.999999999999614e-01,9.999999999999500e-01,9.999999999999383e-01,9.999999999999138e-01,9.999999999999130e-01,1.454011532802399e-02,1.843635654134263e-04,5.776556047560697e-01,1.421041441223880e-03,9.984761682963146e-03,1.988166626997295e-04,1.200428130164489e-01,1.135110163833447e-04,1.685284367576866e-04,2.756904440940164e-01,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
3,3.162000000000000e+13,0,2,CONTINUE,4.957110614756833e-01,1.450776475202154e-01,1.000000000000000e-09,7.926667393568220e-03,3.787875231867622e-14,1.410186442773528e+00,-9.999999999999962e-01,7.489904133369075e-01,,,2.879854955440909e+00,1.022107221606997e+00,7.518939657523267e+00,1.040214171103557e-02,9.699796903160745e+01,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.678991893446410e-03,NaN,3.320405524218294e-03,NaN,,,3.120230355693078e-14,9.156692330722902e-15,,solution good enough for the tolerances given,solution good enough for the tolerances given,,3.120230355693078e-14,9.156692330722902e-15,,1.678991893446410e-03,5.771871324718407e-16,3.320405524218294e-03,1.976360609242100e-16,,,1.678991893446410e-03,3.320405524218294e-03,,1.389361536807737e-07,2.872135245061414e+00,3.463517218986506e-02,5.549441196002469e-02,8.009324983032078e-01,7.400000000000000e-01,1.410186442773528e+00,-9.999999999999962e-01,5.286263468144622e-15,3.774758283725532e-15,10,9.999999999999962e-01,9.999999999999962e-01,9.999999999999925e-01,9.999999999999882e-01,9.999999999999867e-01,9.999999999999862e-01,9.999999999999847e-01,9.999999999999838e-01,9.999999999999829e-01,9.999999999999776e-01,2.164020443243578e-29,2.734432386320792e-86,9.637670225966532e-200,1.000000000000000e+00,4.967414927229493e-171,4.631155302456543e-256,5.989228166594369e-143,6.252239367815012e-87,4.084197943676029e-228,6.120976287883132e-29,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.565151985935458e+00,-9.999999999999964e-01,5.483660993406007e-15,3.552713678800501e-15,10,9.999999999999964e-01,9.999999999999931e-01,9.999999999999927e-01,9.999999999999925e-01,9.999999999999887e-01,9.999999999999882e-01,9.999999999999865e-01,9.999999999999849e-01,9.999999999999822e-01,9.999999999999798e-01,4.682480645641823e-229,1.058929787022416e-85,1.314918045733672e-114,1.728073771403575e-143,5.731700140715046e-200,1.000000000000000e+00,3.610931781064905e-57,1.312164757712937e-228,8.570592882579894e-29,8.864445877773207e-172,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
3,1.000000000000000e+14,0,3,CONTINUE,4.957110614756833e-01,1.263329437954486e-01,1.000000000000000e-09,7.926667393568220e-03,3.787875231867622e-14,1.217189088478502e+00,-1.000000000000000e+00,8.628331810408281e-01,,,2.740301340492255e+00,1.047252121605412e+00,7.547694074427238e+00,1.040214171103557e-02,9.699796903160745e+01,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,1,1,,,,5.740278322213794e-03,NaN,8.342422259987187e-03,1.302250500863006e-03,,,9.545999243952444e-15,5.588746242834934e-15,,solution good enough for the tolerances given,solution good enough for the tolerances given,,9.545999243952444e-15,5.588746242834934e-15,,5.740278322213794e-03,1.639480959939470e-16,8.342422259987187e-03,1.122932164342102e-16,,,5.740278322213794e-03,1.302250500863006e-03,,8.214237843733288e-08,2.872135245061414e+00,3.463517218986506e-02,5.549441196002469e-02,8.009324983032078e-01,7.400000000000000e-01,1.217189088478502e+00,-1.000000000000000e+00,2.755300129393206e-15,-4.440892098500626e-16,10,1.000000000000000e+00,9.999999999999998e-01,9.999999999999987e-01,9.999999999999987e-01,9.999999999999984e-01,9.999999999999962e-01,9.999999999999960e-01,9.999999999999944e-01,9.999999999999920e-01,9.999999999999918e-01,3.736840233951244e-234,5.869900632527127e-118,7.482423323992681e-205,1.072987880267667e-175,2.847069573566214e-88,8.528310633336538e-59,1.000000000000000e+00,9.386609400016702e-30,2.148553387526231e-234,3.701166505558660e-118,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.125899906842614e+00,-9.999999999999996e-01,4.674232283352384e-15,4.440892098500626e-16,10,9.999999999999996e-01,9.999999999999993e-01,9.999999999999991e-01,9.999999999999973e-01,9.999999999999971e-01,9.999999999999967e-01,9.999999999999947e-01,9.999999999999913e-01,9.999999999999913e-01,9.999999999999911e-01,1.890824241311955e-175,6.074366182007420e-01,1.195943121189574e-117,9.597965197294550e-59,3.346478984220324e-233,3.793967138856648e-88,1.862218426157706e-262,2.247230746833999e-117,3.925633817992580e-01,5.382952003460302e-176,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
3,3.162000000000000e+14,1,4,CONTINUE,4.957110614756833e-01,5.142153651366880e-01,1.000000000000000e-09,7.926667393568220e-03,3.787875231867622e-14,4.795583525929971e-02,-1.000000000000124e+00,9.452615485889696e-10,,,4.691142539447652e+08,1.943175555247012e+08,7.268474304937097e+00,1.040214171103557e-02,9.699796903160745e+01,REFINE_STALLED,REFINE_STALLED,,1,1,1,1,1,1,,,,2.604038611935436e-01,1.286153886598618e+01,1.159910352300054e+05,5.956540016891448e+06,,,3.081470538731846e-14,1.081596292371761e-08,,solution good enough for the tolerances given,solution good enough for the tolerances given,,3.081470538731846e-14,1.081596292371761e-08,,2.604038611935436e-01,4.693856446949989e-16,1.159910352300054e+05,1.941084324141305e-10,,,1.286153886598618e+01,5.956540016891448e+06,,4.662430515367971e-08,2.872135245061414e+00,3.463517218986506e-02,5.549441196002469e-02,8.009324983032078e-01,7.400000000000000e-01,4.795583525929971e-02,-1.000000000000124e+00,6.687460632876807e-14,-1.239008895481675e-13,10,1.000000000000124e+00,1.000000000000099e+00,1.000000000000097e+00,1.000000000000093e+00,1.000000000000021e+00,1.000000000000008e+00,9.999999999999969e-01,9.999999999999862e-01,9.999999999999658e-01,9.999999999999341e-01,7.691749798935085e-06,8.693261850378824e-01,1.934672348867134e-02,1.329003552188306e-06,1.113414493625177e-02,4.217280020902717e-02,5.462891411427205e-02,3.136043106397098e-03,2.458051237019036e-04,3.632304455644379e-07,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.839052040973526e-02,-1.000000000000087e+00,4.634682453196303e-14,-8.704148513061227e-14,10,1.000000000000087e+00,1.000000000000082e+00,1.000000000000076e+00,1.000000000000024e+00,1.000000000000007e+00,9.999999999999896e-01,9.999999999999738e-01,9.999999999999571e-01,9.999999999999416e-01,9.999999999999176e-01,8.832904340100143e-01,4.602434161247709e-03,3.996947151508794e-04,2.174479165151533e-05,1.753622355893478e-02,1.570903251507882e-02,6.742790990512172e-02,2.876575746772085e-03,8.013562422093215e-03,1.223881739351165e-04,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
3,1.000000000000000e+15,1,6,CONTINUE,4.957110614756833e-01,4.823527409860771e-01,1.000000000000000e-09,7.926667393568220e-03,3.787875231867622e-14,1.313654654275153e-06,2.686743243590004e-05,1.847915053059858e-02,,,2.502765360542924e-01,4.345393275075542e+00,7.264092779478299e+00,1.040214171103557e-02,9.699796903160745e+01,REFINE_STALLED,REFINE_STALLED,,1,2,2,1,2,2,,,,2.563554551983995e+03,4.220456705694136e-02,2.563519398716220e+03,4.628775989448385e-01,,,1.055645590017762e-10,1.055661663523293e-10,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.055645590017762e-10,1.055661663523293e-10,,2.563554551983995e+03,1.683623423319758e-12,2.563519398716220e+03,1.683672832334989e-12,,,4.220404962100162e-02,4.628460845792478e-01,,4.152806197906344e-05,2.872135245235500e+00,3.463517218986506e-02,5.549441196002469e-02,8.009324983032078e-01,7.400000000000000e-01,1.313654654275153e-06,2.686743243590004e-05,6.160955419629329e-11,3.721978281134852e-11,10,9.999999999627802e-01,9.999999999418980e-01,9.999999998999822e-01,9.999999998447604e-01,9.999999997917066e-01,9.999999996832181e-01,9.999999995639455e-01,9.999999994580491e-01,9.999999993865565e-01,9.999999992387649e-01,3.078178950852078e-02,5.499549667164077e-02,2.224717950240910e-01,2.170924277493255e-02,8.722351421303920e-02,1.760704639438307e-02,1.843913802784052e-01,1.335088228152354e-01,4.597090792135966e-02,2.013400043983928e-01,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.313654654275153e-06,2.686679131167932e-05,6.161050662854817e-11,3.722067098976822e-11,10,9.999999999627793e-01,9.999999999418980e-01,9.999999998999818e-01,9.999999998447604e-01,9.999999997917057e-01,9.999999996832176e-01,9.999999995639459e-01,9.999999994580497e-01,9.999999993865567e-01,9.999999992387649e-01,3.078114676842498e-02,5.499376980107208e-02,2.224821046219360e-01,2.171089305149832e-02,8.721656739918067e-02,1.760200291905590e-02,1.844006915460612e-01,1.335125786325141e-01,4.597172330333017e-02,2.013285219569261e-01,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
3,3.162000000000000e+15,1,6,CONTINUE,4.957110614756833e-01,4.823534864239838e-01,1.000000000000000e-09,7.926667393568220e-03,3.787875231867622e-14,4.154521301808576e-07,8.496923514223998e-06,1.847683567561217e-02,,,2.502765309330509e-01,4.345949079971941e+00,7.264091842316049e+00,1.040214171103557e-02,9.699796903160745e+01,REFINE_STALLED,REFINE_STALLED,,1,2,2,1,2,2,,,,8.105969218464035e+03,4.220533477771213e-02,8.105931043475204e+03,4.629237937935047e-01,,,1.055650443773748e-10,1.055655023513651e-10,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.055650443773748e-10,1.055655023513651e-10,,8.105969218464035e+03,1.683648127827373e-12,8.105931043475204e+03,1.683661603013345e-12,,,4.220421681771824e-02,4.629150684953022e-01,,4.152803001788062e-05,2.872135245235500e+00,3.463517218986506e-02,5.549441196002469e-02,8.009324983032078e-01,7.400000000000000e-01,4.154521301808576e-07,8.496923514223998e-06,6.162239492019853e-11,3.722000485595345e-11,10,9.999999999627800e-01,9.999999999418976e-01,9.999999998999820e-01,9.999999998447595e-01,9.999999997917057e-01,9.999999996832183e-01,9.999999995639453e-01,9.999999994580488e-01,9.999999993865574e-01,9.999999992387678e-01,3.078106194539186e-02,5.499638383308238e-02,2.224727088631634e-01,2.171022267704945e-02,8.722588436685462e-02,1.760614861578129e-02,1.843909132853908e-01,1.335102941051946e-01,4.596843660173645e-02,2.013379457063547e-01,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.154517666301898e-07,8.496872824150830e-06,6.168751187773970e-11,3.722022690055837e-11,10,9.999999999627798e-01,9.999999999418978e-01,9.999999998999811e-01,9.999999998447511e-01,9.999999997917053e-01,9.999999996832174e-01,9.999999995639464e-01,9.999999994580500e-01,9.999999993865583e-01,9.999999992387671e-01,3.078385149150552e-02,5.499510749394366e-02,2.224751694525653e-01,2.171062888122258e-02,8.722180656005414e-02,1.760494300184709e-02,1.843927685194144e-01,1.335105786304973e-01,4.597030898641086e-02,2.013348369825386e-01,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,coarse
