fp,gp,y0p,fc,gc,y0c
0,0,0,0,0,0
-1.2769220713918217e-06,-1.1788043145606819e-17,0,-1.2769221772774639e-06,-1.1788043145606819e-17,-1.9064757933440489e-11
-1.4144845001922195,8.2148061332179799e-18,0,-1.4144845302952964,8.2148061332179799e-18,8.7915360808810878e-12
4.1848124482784177e-14,0,0,6.6693433076169555e-14,0,0
-3.2075577265619762e-14,3.3015252599939564e-21,0,-1.7306365400232795e-14,3.3015252599939564e-21,-8.5420875485133242e-14
0,2.6407171893913912e-19,0,0,2.6407171893913912e-19,3.7010434412805177e-13
-7.7814375765410809e-17,0,0,-7.7814375765410809e-17,0,0
-9.995736877099759e-13,-1.0538350998420642e-17,0,-9.995736877099759e-13,-1.0538350998420642e-17,-1.7454601892577006e-11
0,9.1922357155195448e-18,0,0,9.1922357155195448e-18,1.0523779743672499e-11
1.354766993033607e-12,0,0,1.354766993033607e-12,0,0
2.9947433421995129e-11,7.5724626526203209e-20,0,2.9947433421995129e-11,7.5724626526203209e-20,3.0014626489073393e-14
0,2.6728105394498974e-19,0,0,2.6728105394498974e-19,3.697230783493246e-13
-7.7816387468660538e-17,0,0,-7.7816387468660538e-17,0,0
-9.9966042388377474e-13,-9.3217383417071946e-18,0,-9.9966042388377474e-13,-9.3217383417071946e-18,-1.5866365840223885e-11
0,9.9970013148422092e-18,0,0,9.9970013148422092e-18,1.2040766398541699e-11
1.354768727757083e-12,0,0,1.354768727757083e-12,0,0
2.994748893314636e-11,1.4028644109424356e-19,0,2.994748893314636e-11,1.4028644109424356e-19,1.3481445374141849e-13
0,2.6992716917729119e-19,0,0,2.6992716917729119e-19,3.6122159648136372e-13
-1.2769220713918217e-06,0,0,-1.2769221772774639e-06,0,0
-1.4144845001922195,-8.1451729686154998e-18,0,-1.4144845302952964,-8.1451729686154998e-18,-1.4306489446972498e-11
1.1659805072236425e-15,1.0635030221875185e-17,0,3.0511106165943106e-15,1.0635030221875185e-17,1.336201616073969e-11
-3.9915149408943958e-14,0,0,-7.9664465412784768e-14,0,0
0,1.972095502530358e-19,0,0,1.972095502530358e-19,2.292103704989273e-13
-1.2769220713918217e-06,2.7150401000325705e-19,0,-1.2769221772774639e-06,2.7150401000325705e-19,3.5822380582383491e-13
-1.4144845001922195,0,0,-1.4144845302952964,0,0
3.8845444834740285e-14,-7.0149866122021114e-18,0,3.0698840593660681e-14,-7.0149866122021114e-18,-1.2781006064986984e-11
-9.1660813714837703e-14,1.1114853340966017e-17,0,-2.1872884467998371e-13,1.1114853340966017e-17,1.4480607961323988e-11
0,0,0,0,0,0
-7.7814375765410809e-17,2.4674982636278832e-19,0,-7.7814375765410809e-17,2.4674982636278832e-19,3.1346780376801577e-13
-9.9997440883292654e-13,2.717489407767242e-19,0,-9.9997440883292654e-13,2.717489407767242e-19,3.5973295316658896e-13
0,0,0,0,0,0
1.354766993033607e-12,-5.9367600216655672e-18,0,1.354766993033607e-12,-5.9367600216655672e-18,-1.1297149376189974e-11
2.994748893314636e-11,1.1446168349461021e-17,0,2.994748893314636e-11,1.1446168349461021e-17,1.5392653229474993e-11
0,0,0,0,0,0
-7.7818610930147081e-17,2.8916586387369189e-19,0,-7.7818610930147081e-17,2.8916586387369189e-19,3.8788839571288213e-13
-9.9989461155303161e-13,2.7110413732469031e-19,0,-9.9989461155303161e-13,2.7110413732469031e-19,3.4963377687811818e-13
0,0,0,0,0,0
1.354766993033607e-12,-4.9153578441009659e-18,0,1.354766993033607e-12,-4.9153578441009659e-18,-9.8610113822420699e-12
2.994748893314636e-11,1.1637607228310501e-17,0,2.994748893314636e-11,1.1637607228310501e-17,1.6126920665103486e-11
0,0,0,0,0,0
-1.2769220713918217e-06,3.2479441326566829e-19,0,-1.2769221772774639e-06,3.2479441326566829e-19,4.5279770313851331e-13
-1.4144845001922195,2.696491450423785e-19,0,-1.4144845302952964,2.696491450423785e-19,3.4581421834591589e-13
1.5838534688569595e-14,0,0,2.5040366308965247e-14,0,0
-4.5748255514723208e-14,-3.9550786337755134e-18,0,-1.1574956023307229e-13,-3.9550786337755134e-18,-8.4775920244879392e-12
0,1.1698567409565907e-17,0,0,1.1698567409565907e-17,1.667846850940616e-11
-1.2769220713918217e-06,0,0,-1.2769221772774639e-06,0,0
-1.4144845001922195,3.5402456221391067e-19,0,-1.4144845302952964,3.5402456221391067e-19,5.085505013608906e-13
4.2567134527411115e-14,2.6673056222363185e-19,0,6.6246264475279645e-14,2.6673056222363185e-19,3.4383720892208093e-13
-3.6184969727101015e-14,0,0,-1.4609634750252064e-13,0,0
0,-3.0594496427889366e-18,0,0,-3.0594496427889366e-18,-7.1526985039738423e-12
2.3344905652686321e-16,1.1641171405991243e-17,0,2.3344905652686321e-16,1.1641171405991243e-17,1.7051000874773594e-11
2.9991044370181186e-12,0,0,2.9991044370181186e-12,0,0
0,3.7725970199666868e-19,0,0,3.7725970199666868e-19,5.5553472832041471e-13
-4.0643044485477731e-12,2.6186035625923718e-19,0,-4.0643044485477731e-12,2.6186035625923718e-19,3.3860939733026151e-13
-8.9842244754834155e-11,0,0,-8.9842244754834155e-11,0,0
0,-2.2310461776972227e-18,0,0,-2.2310461776972227e-18,-5.891551392188838e-12
-7.7817763897199826e-17,1.1478976888784977e-17,0,-7.7817763897199826e-17,1.1478976888784977e-17,1.7259777597820946e-11
-9.9985124346613219e-13,0,0,-9.9985124346613219e-13,0,0
0,3.9482958837702461e-19,0,0,3.9482958837702461e-19,5.9416885427056409e-13
1.354766993033607e-12,2.5596092524200453e-19,0,1.354766993033607e-12,2.5596092524200453e-19,3.3181812836618335e-13
2.9947433421995129e-11,0,0,2.9947433421995129e-11,0,0
0,-1.4715326346825649e-18,0,0,-1.4715326346825649e-18,-4.6984524359579813e-12
-1.2769220713918217e-06,1.122226297071557e-17,0,-1.2769221772774639e-06,1.122226297071557e-17,1.7316126597693314e-11
-1.4144845001922195,0,0,-1.4144845302952964,0,0
1.5620801393946835e-14,4.0717850090164427e-19,0,-2.7398798192925479e-15,4.0717850090164427e-19,6.248984510084086e-13
-1.305774075825186e-13,2.4958869888203936e-19,0,-3.6544546070241362e-13,2.4958869888203936e-19,3.2602180577565477e-13
0,0,0,0,0,0
-1.2769220713918217e-06,-7.8219396368137568e-19,0,-1.2769221772774639e-06,-7.8219396368137568e-19,-3.5771649248731704e-12
-1.4144845001922195,1.0880640003781971e-17,0,-1.4144845302952964,1.0880640003781971e-17,1.7227951233271868e-11
3.8644900099811214e-14,0,0,-2.7171961391080365e-14,0,0
-4.4220536765346922e-14,4.1476366089310315e-19,0,-4.0093074428426923e-13,4.1476366089310315e-19,6.4819382379739579e-13
0,2.4216463692340059e-19,0,0,2.4216463692340059e-19,3.1644197691799197e-13
-7.7819352083975928e-17,0,0,-7.7819352083975928e-17,0,0
-9.9972981282281381e-13,-1.6360165445638573e-19,0,-9.9972981282281381e-13,-1.6360165445638573e-19,-2.5306870041962504e-12
0,1.0466373325512382e-17,0,0,1.0466373325512382e-17,1.7012912642070247e-11
1.354768727757083e-12,0,0,1.354768727757083e-12,0,0
2.9947433421995129e-11,4.1804043298886214e-19,0,2.9947433421995129e-11,4.1804043298886214e-19,6.6454199977725088e-13
0,2.333710870540651e-19,0,0,2.333710870540651e-19,3.0868270902135772e-13
-7.781469340276603e-17,0,0,-7.781469340276603e-17,0,0
-9.9965521971334681e-13,3.8443721666211257e-19,0,-9.9965521971334681e-13,3.8443721666211257e-19,-1.5612450635916355e-12
0,9.9922660590296696e-18,0,0,9.9922660590296696e-18,1.6677969907137465e-11
1.354768727757083e-12,0,0,1.354768727757083e-12,0,0
2.9947433421995129e-11,4.1736890996363205e-19,0,2.9947433421995129e-11,4.1736890996363205e-19,6.7444453938693509e-13
0,2.2396638110287195e-19,0,0,2.2396638110287195e-19,3.0025884892530489e-13
-1.2769220713918217e-06,0,0,-1.2769221772774639e-06,0,0
-1.4144845001922195,8.6291089458715294e-19,0,-1.4144845302952964,8.6291089458715294e-19,-6.709522015415222e-13
1.1219876052435873e-13,9.468196877499371e-18,0,8.538037402003701e-14,9.468196877499371e-18,1.6234196611247935e-11
-1.0357281247991148e-13,0,0,-3.2053796515789256e-13,0,0
0,4.1318590442957928e-19,0,0,4.1318590442957928e-19,6.784144625618178e-13
-1.2769220713918217e-06,2.1435378610721137e-19,0,-1.2769221772774639e-06,2.1435378610721137e-19,2.9428229104797186e-13
-1.4144845001922195,0,0,-1.4144845302952964,0,0
2.1774987417258276e-13,1.2731488607914869e-18,0,1.6483657326704917e-13,1.2731488607914869e-18,1.3831956506088174e-13
-6.3245069270649852e-14,8.9033250801543812e-18,0,-3.6954025860427927e-13,8.9033250801543812e-18,1.568772351231291e-11
0,0,0,0,0,0
2.334473624609687e-16,4.0592569482107753e-19,0,2.334473624609687e-16,4.0592569482107753e-19,6.7697296721351675e-13
2.9991113759120225e-12,2.0388039790259911e-19,0,2.9991113759120225e-12,2.0388039790259911e-19,2.8233653549808005e-13
0,0,0,0,0,0
-4.0643044485477731e-12,1.6171337949561605e-18,0,-4.0643044485477731e-12,1.6171337949561605e-18,8.6567583205673881e-13
-8.9842355777136618e-11,8.309186622706978e-18,0,-8.9842355777136618e-11,8.309186622706978e-18,1.5061863893649871e-11
0,0,0,0,0,0
-7.7813316974226741e-17,3.9602207984567366e-19,0,-7.7813316974226741e-17,3.9602207984567366e-19,6.7063941077449914e-13
-9.9993104074602712e-13,1.9225254985886672e-19,0,-9.9993104074602712e-13,1.9225254985886672e-19,2.6845130574681345e-13
0,0,0,0,0,0
1.354766993033607e-12,1.8974750684560205e-18,0,1.354766993033607e-12,1.8974750684560205e-18,1.511687910503583e-12
2.9947544444297591e-11,7.6973621662310661e-18,0,2.9947544444297591e-11,7.6973621662310661e-18,1.4371097419748465e-11
0,0,0,0,0,0
-1.2769220713918217e-06,3.838112420476139e-19,0,-1.2769221772774639e-06,3.838112420476139e-19,6.5992602044473891e-13
-1.4144845001922195,1.8026766469471763e-19,0,-1.4144845302952964,1.8026766469471763e-19,2.5727660330321456e-13
1.2265192196409992e-13,0,0,1.9951718902134684e-13,0,0
-1.2414385267459911e-13,2.1173969540540915e-18,0,-1.1565762114863541e-13,2.1173969540540915e-18,2.0774520214228063e-12
0,7.0760959842790291e-18,0,0,7.0760959842790291e-18,1.3621839692094205e-11
-1.2769220713918217e-06,0,0,-1.2769221772774639e-06,0,0
-1.4144845001922195,3.6968999524760677e-19,0,-1.4144845302952964,3.6968999524760677e-19,6.4534038394074389e-13
2.4312718170996769e-13,1.6835247382644478e-19,0,3.9927254201861427e-13,1.6835247382644478e-19,2.5008270271313229e-13
-2.4571378587021068e-13,0,0,-2.4235837921972559e-13,0,0
0,2.280287002588595e-18,0,0,2.280287002588595e-18,2.5634253361601555e-12
2.3345117410923134e-16,6.4525915659549279e-18,0,2.3345117410923134e-16,6.4525915659549279e-18,1.2816153488776902e-11
2.9989899452687041e-12,0,0,2.9989899452687041e-12,0,0
0,3.5402326340649504e-19,0,0,3.5402326340649504e-19,6.2738802114305914e-13
-4.0643044485477731e-12,1.5586780561175641e-19,0,-4.0643044485477731e-12,1.5586780561175641e-19,2.390395669322794e-13
-8.9842355777136618e-11,0,0,-8.9842355777136618e-11,0,0
0,2.3900445094705781e-18,0,0,2.3900445094705781e-18,2.9706557656066426e-12
-7.7819246204857521e-17,5.836149261557774e-18,0,-7.7819246204857521e-17,5.836149261557774e-18,1.1973034365336598e-11
-9.9966736277767865e-13,0,0,-9.9966736277767865e-13,0,0
0,3.3715063520661948e-19,0,0,3.3715063520661948e-19,6.0656749306201845e-13
1.354768727757083e-12,1.4257406730171579e-19,0,1.354768727757083e-12,1.4257406730171579e-19,2.2818229464642867e-13
2.9947433421995129e-11,0,0,2.9947433421995129e-11,0,0
0,2.4510484999911736e-18,0,0,2.4510484999911736e-18,3.3010013323554307e-12
-1.2769220713918217e-06,5.2357042332211324e-18,0,-1.2769221772774639e-06,5.2357042332211324e-18,1.1102446289528663e-11
-1.4144845001922195,0,0,-1.4144845302952964,0,0
6.3607772094444867e-14,3.1930233182323727e-19,0,-7.5533932893094756e-14,3.1930233182323727e-19,5.8336698352515951e-13
1.3105069877955219e-13,1.2930425262804196e-19,0,-3.6307168100164594e-13,1.2930425262804196e-19,2.1509251964690394e-13
0,0,0,0,0,0
-1.2769220713918217e-06,2.4681200271192255e-18,0,-1.2769221772774639e-06,2.4681200271192255e-18,3.5570577086680467e-12
-1.4144845001922195,4.6565853851774932e-18,0,-1.4144845302952964,4.6565853851774932e-18,1.0218899934786049e-11
8.9760537638381407e-14,0,0,-1.4354147778086935e-13,0,0
3.7343748852886747e-13,3.0076440317809712e-19,0,-2.9778201380133864e-13,3.0076440317809712e-19,5.5825658235920006e-13
0,1.1656768457601474e-19,0,0,1.1656768457601474e-19,1.9469270992856028e-13
-7.781501104012125e-17,0,0,-7.781501104012125e-17,0,0
-9.9953378907002843e-13,2.4460206359751229e-18,0,-9.9953378907002843e-13,2.4460206359751229e-18,3.7430393285970278e-12
0,4.1026564688005537e-18,0,0,4.1026564688005537e-18,9.3466551948100428e-12
1.3547652583101311e-12,0,0,1.3547652583101311e-12,0,0
2.994748893314636e-11,2.8180028678382268e-19,0,2.994748893314636e-11,2.8180028678382268e-19,5.3167549754692343e-13
0,1.0378807211412396e-19,0,0,1.0378807211412396e-19,1.7668854635944201e-13
-7.7815963952186911e-17,0,0,-7.7815963952186911e-17,0,0
-9.9984256984875231e-13,2.3897309664010281e-18,0,-9.9984256984875231e-13,2.3897309664010281e-18,3.8641263679407937e-12
0,3.5796051912516579e-18,0,0,3.5796051912516579e-18,8.4895857834598624e-12
1.354766993033607e-12,0,0,1.354766993033607e-12,0,0
2.9947433421995129e-11,2.626618003044789e-19,0,2.9947433421995129e-11,2.626618003044789e-19,5.0403010937711499e-13
0,9.075441878644413e-20,0,0,9.075441878644413e-20,1.6389910640092262e-13
-1.2769220713918217e-06,0,0,-1.2769221772774639e-06,0,0
-1.4144845001922195,2.304363208925493e-18,0,-1.4144845302952964,2.304363208925493e-18,3.924901161510899e-12
7.8956216554408325e-14,3.0926109461542875e-18,0,1.2406503148737322e-13,3.0926109461542875e-18,7.6459294687216838e-12
-4.2800732422299326e-15,0,0,-1.5627914433623006e-13,0,0
0,2.4349968214204783e-19,0,0,2.4349968214204783e-19,4.7569670424676323e-13
-1.2769220713918217e-06,7.8297186273670584e-20,0,-1.2769221772774639e-06,7.8297186273670584e-20,1.4672954828918316e-13
-1.4144845001922195,0,0,-1.4144845302952964,0,0
1.2265530240989963e-13,2.195103542632637e-18,0,1.9617341646000002e-13,2.195103542632637e-18,3.9300028440302242e-12
5.5043783965346879e-14,2.6432047746192783e-18,0,-1.3617182151072499e-13,2.6432047746192783e-18,6.831725699147886e-12
0,0,0,0,0,0
2.3344863301038958e-16,2.2452391273264261e-19,0,2.3344863301038958e-16,2.2452391273264261e-19,4.4701682398129076e-13
2.9988754535192896e-12,6.6859572415885481e-20,0,2.9988754535192896e-12,6.6859572415885481e-20,1.3816922780967068e-13
0,0,0,0,0,0
-4.0642975096538692e-12,2.0667290315209386e-18,0,-4.0642975096538692e-12,2.0667290315209386e-18,3.8839153127839087e-12
-8.984246679943908e-11,2.2316388459958323e-18,0,-8.984246679943908e-11,2.2316388459958323e-18,6.0373364176117728e-12
0,0,0,0,0,0
-7.7811199391858606e-17,2.0592147933705286e-19,0,-7.7811199391858606e-17,2.0592147933705286e-19,4.1830233058110106e-13
-9.9976971146276128e-13,5.5825993316501303e-20,0,-9.9976971146276128e-13,5.5825993316501303e-20,1.254523340306612e-13
0,0,0,0,0,0
1.354766993033607e-12,1.9239018358387035e-18,0,1.354766993033607e-12,1.9239018358387035e-18,3.7908912375337998e-12
2.9947433421995129e-11,1.8600593850330622e-18,0,2.9947433421995129e-11,1.8600593850330622e-18,5.2783565627193614e-12
0,0,0,0,0,0
-1.2769220713918217e-06,1.8786742621675336e-19,0,-1.2769221772774639e-06,1.8786742621675336e-19,3.8983225339303182e-13
-1.4144845001922195,4.4963540412269752e-20,0,-1.4144845302952964,4.4963540412269752e-20,1.1189065764214781e-13
4.0132619972602378e-13,0,0,6.6388935136792564e-13,0,0
-3.8405468039129145e-13,1.7711002801250264e-18,0,-3.7820369335969501e-13,1.7711002801250264e-18,3.6560549519524443e-12
0,1.5301965380830405e-18,0,0,1.5301965380830405e-18,4.5622493520788659e-12
-1.2769220713918217e-06,0,0,-1.2769221772774639e-06,0,0
-1.4144845001922195,1.7044198442544036e-19,0,-1.4144845302952964,1.7044198442544036e-19,3.6184962554935506e-13
5.9398381326224334e-13,3.5104013045856825e-20,0,9.8927071040533665e-13,3.5104013045856825e-20,9.2895771379588708e-14
-5.2803203442235668e-13,0,0,-5.0685973130631378e-13,0,0
0,1.6125553852353657e-18,0,0,1.6125553852353657e-18,3.4855208702851973e-12
-7.7818399171910267e-17,1.2402108565575152e-18,0,-7.7818399171910267e-17,1.2402108565575152e-18,3.9043280994183594e-12
-9.994765431953212e-13,0,0,-9.994765431953212e-13,0,0
0,1.5378652541473289e-19,0,0,1.5378652541473289e-19,3.3455847481525581e-13
1.354766993033607e-12,2.670042790805777e-20,0,1.354766993033607e-12,2.670042790805777e-20,8.3840761718461754e-14
2.994748893314636e-11,0,0,2.994748893314636e-11,0,0
0,1.4517858554967037e-18,0,0,1.4517858554967037e-18,3.2850647212157824e-12
-7.7819140325739115e-17,9.8709206051444524e-19,0,-7.7819140325739115e-17,9.8709206051444524e-19,3.2894379312468403e-12
-9.9982869206094449e-13,0,0,-9.9982869206094449e-13,0,0
0,1.3801619142885322e-19,0,0,1.3801619142885322e-19,3.0813311964012399e-13
1.354768727757083e-12,1.9073654860137984e-20,0,1.354768727757083e-12,1.9073654860137984e-20,6.9924054178683996e-14
2.994748893314636e-11,0,0,2.994748893314636e-11,0,0
0,1.2919531007429321e-18,0,0,1.2919531007429321e-18,3.0599131408248309e-12
-1.2769220713918217e-06,7.7012055802594449e-19,0,-1.2769221772774639e-06,7.7012055802594449e-19,2.7310918612422142e-12
-1.4144845001922195,0,0,-1.4144845302952964,0,0
3.5141288711331716e-13,1.232247424281395e-19,0,2.6635068208906645e-13,1.232247424281395e-19,2.8271613130579977e-13
1.838551054389611e-14,1.191634188575333e-20,0,-3.9599808738927592e-13,1.191634188575333e-20,5.7092818078553933e-14
0,0,0,0,0,0
-1.2769220713918217e-06,1.1358646815060966e-18,0,-1.2769221772774639e-06,1.1358646815060966e-18,2.815904350341835e-12
-1.4144845001922195,5.8853191671402176e-19,0,-1.4144845302952964,5.8853191671402176e-19,2.2297530660609318e-12
5.1200978493592189e-13,0,0,3.9378304674149975e-13,0,0
1.3645198266671848e-13,1.0939629517237049e-19,0,-4.1732314753173792e-13,1.0939629517237049e-19,2.5841667374671042e-13
0,5.9686829467345111e-21,0,0,5.9686829467345111e-21,3.8977070916153305e-14
-7.7817128622489386e-17,0,0,-7.7817128622489386e-17,0,0
-9.9967950584201049e-13,9.8600426749923428e-19,0,-9.9967950584201049e-13,9.8600426749923428e-19,2.5595259421462284e-12
0,4.3841618721352756e-19,0,0,4.3841618721352756e-19,1.7982171885108514e-12
1.3547652583101311e-12,0,0,1.3547652583101311e-12,0,0
2.9947433421995129e-11,9.6569118927534202e-20,0,2.9947433421995129e-11,9.6569118927534202e-20,2.3530606005100793e-13
0,1.5427735494685158e-21,0,0,1.5427735494685158e-21,2.8667256562224078e-14
-7.7816069831305318e-17,0,0,-7.7816069831305318e-17,0,0
-9.9968297528896244e-13,8.4414493572881306e-19,0,-9.9968297528896244e-13,8.4414493572881306e-19,2.2968078850672317e-12
0,3.1527068792668182e-19,0,0,3.1527068792668182e-19,1.4211544154213024e-12
1.354768727757083e-12,0,0,1.354768727757083e-12,0,0
2.9947433421995129e-11,8.4745616535548959e-20,0,2.9947433421995129e-11,8.4745616535548959e-20,2.1342358994054865e-13
0,-2.1556723591721664e-21,0,0,-2.1556723591721664e-21,1.9387652016711204e-14
-1.2769220713918217e-06,0,0,-1.2769221772774639e-06,0,0
-1.4144845001922195,7.117872375211665e-19,0,-1.4144845302952964,7.117872375211665e-19,2.0326991124060773e-12
1.7149580062185895e-13,2.1731543962993606e-19,0,2.8060378289194937e-13,2.1731543962993606e-19,1.0976375405405376e-12
1.3762790616376008e-13,0,0,-9.34301007307205e-14,0,0
0,7.3909718551098883e-20,0,0,7.3909718551098883e-20,1.9278011148734668e-13
-1.2769220713918217e-06,-5.5345503238328076e-21,0,-1.2769221772774639e-06,-5.5345503238328076e-21,1.4812720540359703e-14
-1.4144845001922195,0,0,-1.4144845302952964,0,0
2.2390937529896646e-13,5.902025693969209e-19,0,3.7657125046964946e-13,5.902025693969209e-19,1.771289388881799e-12
2.4162114862471155e-13,1.4313351121788427e-19,0,-3.1354790419191265e-14,1.4313351121788427e-19,8.1792333295607114e-13
0,0,0,0,0,0
2.3345456224102036e-16,6.3955604666935393e-20,0,2.3345456224102036e-16,6.3955604666935393e-20,1.7336141501722464e-13
2.9995866901444401e-12,-7.9082761907698374e-21,0,2.9995866901444401e-12,-7.9082761907698374e-21,5.0421431101355805e-15
0,0,0,0,0,0
-4.0642975096538692e-12,4.804458960308922e-19,0,-4.0642975096538692e-12,4.804458960308922e-19,1.5166543170039165e-12
-8.9842355777136618e-11,8.8431098483933525e-20,0,-8.9842355777136618e-11,8.8431098483933525e-20,5.9160752353769364e-13
0,0,0,0,0,0
-7.781501104012125e-17,5.4860177303966325e-20,0,-7.781501104012125e-17,5.4860177303966325e-20,1.5512591233072876e-13
-9.9999002134421033e-13,-8.9513733878696807e-21,0,-9.9999002134421033e-13,-8.9513733878696807e-21,5.050805187839029e-15
0,0,0,0,0,0
1.354766993033607e-12,3.8292168527597905e-19,0,1.354766993033607e-12,3.8292168527597905e-19,1.2721557177371572e-12
