iter,alpha,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,sigma2min,sigma2max,ritz_beta,ritz_gap,step,tau,kappa,norm_dp,norm_dy,norm_y,hdiag_min,hdiag_max,pstat,cstat,wstat,pbase,prefn,ppass,cbase,crefn,cpass,wbase,wrefn,wpass,pres0,pres1,cres0,cres1,wres0,wres1,r0_p,r0_c,r0_w,craig_p,craig_c,craig_w,r1_p,r1_c,r1_w,p_res0_dual,p_res0_prim,c_res0_dual,c_res0_prim,w_res0_dual,w_res0_prim,p_res_exit,c_res_exit,w_res_exit,Ldiag_min,Ldiag_max,ipm_pres,ipm_dres,bar_hdiag_med,bar_hdiag_frac_mid,chosen
1,1.000000e+05,0,2,CONTINUE,1.000000e+00,6.942548e-02,1.000000e-09,1.000000e-01,1.776357e-13,4.126158e-42,1.294428e+01,9.911874e-05,1.698265e-29,9.900000e-01,,,7.959911e+00,1.791145e+01,1.773234e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.374765e-05,NaN,6.854614e-07,NaN,,,1.819488e-04,2.842464e-06,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.819488e-04,2.842464e-06,,2.870876e-11,4.374765e-05,6.819859e-11,6.854614e-07,,,4.374765e-05,6.854614e-07,,3.162278e-03,1.414217e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,3.162000e+05,0,2,CONTINUE,1.000000e+00,6.943485e-02,1.000000e-09,1.000000e-01,1.776357e-13,6.831981e-44,1.294428e+01,9.999905e-01,2.020880e-31,9.900000e-01,,,7.959876e+00,1.791199e+01,1.773287e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.383594e-05,NaN,2.169271e-07,NaN,,,5.754470e-05,8.996252e-07,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.754470e-05,8.996252e-07,,1.048914e-10,1.383594e-05,1.304518e-10,2.169271e-07,,,1.383594e-05,2.169271e-07,,1.778357e-03,1.414215e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,1.000000e+06,0,2,CONTINUE,1.000000e+00,6.943816e-02,1.000000e-09,1.000000e-01,1.776357e-13,1.670972e-44,1.294430e+01,1.530322e-07,3.811236e-29,9.900000e-01,,,7.959865e+00,1.791222e+01,1.773309e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.374976e-06,NaN,6.859392e-08,NaN,,,1.819587e-05,2.844753e-07,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.819587e-05,2.844753e-07,,5.500856e-10,4.374976e-06,2.633339e-10,6.859392e-08,,,4.374976e-06,6.859392e-08,,1.000000e-03,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,3.162000e+06,0,2,CONTINUE,1.000000e+00,6.943745e-02,1.000000e-09,1.000000e-01,1.776357e-13,2.323789e-41,1.294431e+01,9.999998e-01,7.983581e-29,9.900000e-01,,,7.959862e+00,1.791201e+01,1.773289e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.383616e-06,NaN,2.171430e-08,NaN,,,5.754569e-06,9.005512e-08,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.754569e-06,9.005512e-08,,1.527480e-09,1.383616e-06,1.500918e-09,2.171430e-08,,,1.383616e-06,2.171430e-08,,5.623660e-04,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,1.000000e+07,0,2,CONTINUE,1.000000e+00,6.943965e-02,1.000000e-09,1.000000e-01,1.776357e-13,1.886882e-43,1.294428e+01,2.167789e-08,1.713623e-30,9.900000e-01,,,7.959861e+00,1.791233e+01,1.773320e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.374998e-07,NaN,6.859035e-09,NaN,,,1.819597e-06,2.844636e-08,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.819597e-06,2.844636e-08,,7.723951e-09,4.374998e-07,4.142388e-09,6.859035e-09,,,4.374998e-07,6.859035e-09,,3.162278e-04,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,3.162000e+07,0,2,CONTINUE,1.000000e+00,6.944067e-02,1.000000e-09,1.000000e-01,1.776357e-13,NaN,1.294428e+01,2.634634e-03,1.757059e-27,9.900000e-01,,,7.959860e+00,1.791248e+01,1.773335e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.383618e-07,NaN,1.432533e-08,NaN,,,5.754579e-07,8.991826e-09,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.754579e-07,8.991826e-09,,1.663427e-08,1.383618e-07,1.432533e-08,2.168122e-09,,,1.383618e-07,1.432533e-08,,1.778357e-04,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,1.000000e+08,0,2,CONTINUE,1.000000e+00,6.943691e-02,1.000000e-09,1.000000e-01,1.776357e-13,2.379733e-45,1.294428e+01,9.999985e-01,1.622324e-26,9.900000e-01,,,7.959860e+00,1.791189e+01,1.773277e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.375000e-08,NaN,5.919631e-08,NaN,,,1.819598e-07,2.849155e-09,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.819598e-07,2.849155e-09,,1.989308e-08,4.375000e-08,5.919631e-08,6.869914e-10,,,4.375000e-08,5.919631e-08,,1.000000e-04,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,3.162000e+08,0,2,CONTINUE,1.000000e+00,6.944172e-02,1.000000e-09,1.000000e-01,1.776357e-13,NaN,1.294444e+01,6.880677e-02,2.061453e-26,9.900000e-01,,,7.959860e+00,1.791264e+01,1.773351e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,5.326471e-08,NaN,1.812224e-07,NaN,,,5.754580e-08,8.986853e-10,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.754580e-08,8.986853e-10,,5.326471e-08,1.383618e-08,1.812224e-07,2.166929e-10,,,5.326471e-08,1.812224e-07,,5.623660e-05,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,1.000000e+09,0,2,CONTINUE,1.000000e+00,6.943703e-02,1.000000e-09,1.000000e-01,1.776357e-13,6.263271e-45,1.294417e+01,1.681384e-03,8.806143e-26,9.900000e-01,,,7.959860e+00,1.791190e+01,1.773278e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.971218e-07,NaN,2.365338e-07,NaN,,,1.819598e-08,2.849072e-10,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.819598e-08,2.849072e-10,,4.971218e-07,4.375001e-09,2.365338e-07,6.869749e-11,,,4.971218e-07,2.365338e-07,,3.162278e-05,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,3.162000e+09,0,2,CONTINUE,1.000000e+00,6.943962e-02,1.000000e-09,1.000000e-01,1.776357e-13,NaN,1.294396e+01,2.875390e-04,9.494808e-27,9.900000e-01,,,7.959861e+00,1.791233e+01,1.773320e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.084816e-06,NaN,7.787909e-07,NaN,,,5.754576e-09,8.996251e-11,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.754576e-09,8.996251e-11,,1.084816e-06,1.383617e-09,7.787909e-07,2.169198e-11,,,1.084816e-06,7.787909e-07,,1.778357e-05,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,1.000000e+10,0,2,CONTINUE,1.000000e+00,6.943877e-02,1.000000e-09,1.000000e-01,1.776357e-13,NaN,1.714220e+01,7.591747e-02,1.584773e-31,9.900000e-01,,,7.959860e+00,1.791220e+01,1.773308e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.695436e-06,NaN,5.847846e-06,NaN,,,1.819597e-09,2.845881e-11,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.819597e-09,2.845881e-11,,2.695436e-06,4.374998e-10,5.847846e-06,6.862511e-12,,,2.695436e-06,5.847846e-06,,1.000000e-05,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,3.162000e+10,0,2,CONTINUE,1.000000e+00,6.943976e-02,1.000000e-09,1.000000e-01,1.776357e-13,NaN,NaN,1.000000e+00,7.058925e-25,9.900000e-01,,,7.959864e+00,1.791245e+01,1.773332e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,8.773534e-06,NaN,1.682200e-05,NaN,,,5.754549e-10,8.989655e-12,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.754549e-10,8.989655e-12,,8.773534e-06,1.383613e-10,1.682200e-05,2.168044e-12,,,8.773534e-06,1.682200e-05,,5.623660e-06,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,1.000000e+11,0,2,CONTINUE,1.000000e+00,6.944388e-02,1.000000e-09,1.000000e-01,1.776357e-13,1.234880e-48,NaN,9.999878e-01,2.842563e-24,9.900000e-01,,,7.959853e+00,1.791255e+01,1.773343e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,8.807323e-05,NaN,4.728158e-05,NaN,,,1.819606e-10,2.843232e-12,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.819606e-10,2.843232e-12,,8.807323e-05,4.375122e-11,4.728158e-05,6.861178e-13,,,8.807323e-05,4.728158e-05,,3.162278e-06,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,3.162000e+11,0,2,CONTINUE,1.000000e+00,6.941048e-02,1.000000e-09,1.000000e-01,1.776357e-13,2.822444e-48,NaN,2.430605e-05,1.673899e-23,9.900000e-01,,,7.959920e+00,1.791032e+01,1.773121e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.107225e-04,NaN,8.057430e-05,NaN,,,5.754188e-11,9.020923e-13,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.754188e-11,9.020923e-13,,1.107225e-04,1.383471e-11,8.057430e-05,2.176037e-13,,,1.107225e-04,8.057430e-05,,1.778357e-06,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,1.000000e+12,0,2,CONTINUE,1.000000e+00,6.943665e-02,1.000000e-09,1.000000e-01,1.776357e-13,3.853591e-47,NaN,1.074555e-05,7.172242e-23,9.900000e-01,,,7.959872e+00,1.791333e+01,1.773420e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,4.921498e-04,NaN,2.913788e-04,NaN,,,1.819645e-11,2.839433e-13,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.819645e-11,2.839433e-13,,4.921498e-04,4.374723e-12,2.913788e-04,6.838974e-14,,,4.921498e-04,2.913788e-04,,1.000000e-06,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,3.162000e+12,0,2,CONTINUE,1.000000e+00,6.940951e-02,1.000000e-09,1.000000e-01,1.776357e-13,NaN,NaN,4.819549e-08,1.248642e-23,9.900000e-01,,,7.960025e+00,1.789977e+01,1.772077e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.725881e-03,NaN,1.416070e-03,NaN,,,5.752311e-12,9.171438e-14,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.752311e-12,9.171438e-14,,1.725881e-03,1.383782e-12,1.416070e-03,2.176037e-14,,,1.725881e-03,1.416070e-03,,5.623660e-07,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,1.000000e+13,0,2,CONTINUE,1.000000e+00,6.909408e-02,1.000000e-09,1.000000e-01,1.776357e-13,3.789178e-48,NaN,3.882352e-06,2.818900e-22,9.900000e-01,,,7.960748e+00,1.786108e+01,1.768247e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.312115e-03,NaN,2.834802e-03,NaN,,,1.816469e-12,3.049265e-14,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.816469e-12,3.049265e-14,,2.312115e-03,4.369838e-13,2.834802e-03,7.105427e-15,,,2.312115e-03,2.834802e-03,,3.162278e-07,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,3.162000e+13,0,2,CONTINUE,1.000000e+00,6.686071e-02,1.000000e-09,1.000000e-01,1.776357e-13,9.059203e-49,NaN,2.033125e-08,4.011775e-22,9.900000e-01,,,7.965612e+00,1.772955e+01,1.755226e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,1.614947e-02,NaN,2.008167e-02,NaN,,,5.720669e-13,1.155206e-14,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.720669e-13,1.155206e-14,,1.614947e-02,1.372236e-13,2.008167e-02,3.108624e-15,,,1.614947e-02,2.008167e-02,,1.778357e-07,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,1.000000e+14,0,2,CONTINUE,1.000000e+00,8.132412e-02,1.000000e-09,1.000000e-01,1.776357e-13,NaN,NaN,9.756787e-01,5.007626e-22,9.848731e-01,,,7.955574e+00,1.882596e+01,1.854118e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,0,0,,,,2.328546e-02,NaN,5.702740e-02,NaN,,,1.862285e-13,2.772225e-15,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.862285e-13,2.772225e-15,,2.328546e-02,4.440892e-14,5.702740e-02,8.881784e-16,,,2.328546e-02,5.702740e-02,,1.000000e-07,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,3.162000e+14,0,3,CONTINUE,1.000000e+00,7.930534e-02,1.000000e-09,1.000000e-01,1.776357e-13,2.727446e-50,NaN,3.784497e-06,7.241282e-22,9.778629e-01,,,7.976627e+00,1.787378e+01,1.747811e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,0,0,1,1,1,,,,8.718230e-02,NaN,1.283110e-01,1.168040e-02,,,5.664836e-14,2.473830e-15,,solution good enough for the tolerances given,solution good enough for the tolerances given,,5.664836e-14,2.473830e-15,,8.718230e-02,1.376677e-14,1.283110e-01,4.440892e-16,,,8.718230e-02,1.168040e-02,,5.623660e-08,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,1.000000e+15,0,4,CONTINUE,1.000000e+00,8.730486e-02,1.000000e-09,1.000000e-01,1.776357e-13,4.539603e-49,NaN,6.421192e-03,1.675961e-19,9.735025e-01,,,7.960286e+00,1.817515e+01,1.769355e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,1,1,1,1,1,,,,4.309561e-01,2.989809e-02,2.712952e-01,4.405800e-02,,,1.968103e-14,2.232211e-15,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.968103e-14,2.232211e-15,,4.309561e-01,4.440892e-15,2.712952e-01,4.440892e-16,,,2.989809e-02,4.405800e-02,,3.162278e-08,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,3.162000e+15,1,4,CONTINUE,1.000000e+00,9.846432e-01,1.000000e-09,1.000000e-01,1.776357e-13,9.665764e-51,NaN,1.893496e-01,1.552925e-19,2.172898e-02,,,1.247695e+02,3.916047e+01,8.509170e-01,1.000000e+00,1.000000e+00,REFINE_STALLED,REFINE_STALLED,,1,1,1,1,1,1,,,,9.071827e-01,1.528218e+00,3.451403e+00,1.298174e+01,,,8.654044e-15,6.630040e-15,,solution good enough for the tolerances given,solution good enough for the tolerances given,,8.654044e-15,6.630040e-15,,9.071827e-01,2.220446e-15,3.451403e+00,1.776357e-15,,,1.528218e+00,1.298174e+01,,1.490116e-08,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,1.000000e+16,0,4,CONTINUE,1.000000e+00,1.263044e-01,1.000000e-09,1.000000e-01,1.776357e-13,6.263271e-52,1.294417e-06,1.681384e-03,8.806143e-26,9.900000e-01,,,7.826238e+00,2.011645e+01,1.991528e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,1,1,1,1,1,,,,1.795617e+06,7.823755e-02,1.795616e+06,3.334722e-02,,,1.814439e-08,1.814439e-08,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.814439e-08,1.814439e-08,,1.795617e+06,4.375001e-09,1.795616e+06,4.375000e-09,,,7.823755e-02,3.334722e-02,,3.162278e-05,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,3.162000e+16,0,5,CONTINUE,1.000000e+00,1.249678e-01,1.000000e-09,1.000000e-01,1.776357e-13,1.980794e-52,4.093665e-07,1.681384e-03,8.806143e-26,9.900000e-01,,,7.826238e+00,3.323667e+01,3.290430e+01,1.000000e+00,1.000000e+00,REACHED_FORCE,REACHED_FORCE,,1,2,2,1,1,1,,,,5.677742e+06,1.364694e-01,5.677742e+06,9.157900e-02,,,1.814439e-08,1.814439e-08,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.814439e-08,1.814439e-08,,5.677742e+06,4.375001e-09,5.677742e+06,4.375001e-09,,,9.388627e-02,9.157900e-02,,3.162278e-05,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,1.000000e+17,1,6,CONTINUE,1.000000e+00,2.451878e-01,1.000000e-09,1.000000e-01,1.776357e-13,6.263271e-53,1.294417e-07,1.681384e-03,8.806143e-26,5.047099e-01,,,7.826238e+00,6.370917e+00,3.215465e+00,1.000000e+00,1.000000e+00,REFINE_STALLED,REFINE_STALLED,,1,2,2,1,2,2,,,,1.795618e+07,3.206457e-01,1.795618e+07,2.757552e-01,,,1.814439e-08,1.814439e-08,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.814439e-08,1.814439e-08,,1.795618e+07,4.375001e-09,1.795618e+07,4.375001e-09,,,1.859744e-01,1.410840e-01,,3.162278e-05,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
1,3.162000e+17,1,6,CONTINUE,1.000000e+00,2.878351e-01,1.000000e-09,1.000000e-01,1.776357e-13,1.980794e-53,4.093665e-08,1.681384e-03,8.806143e-26,2.149777e-01,,,7.826238e+00,1.017190e+02,2.186731e+01,1.000000e+00,1.000000e+00,REFINE_STALLED,REFINE_STALLED,,1,2,2,1,2,2,,,,5.677741e+07,9.029641e-01,5.677744e+07,8.580726e-01,,,1.814439e-08,1.814439e-08,,solution good enough for the tolerances given,solution good enough for the tolerances given,,1.814439e-08,1.814439e-08,,5.677741e+07,4.375001e-09,5.677744e+07,4.375001e-09,,,4.771334e-01,4.322431e-01,,3.162278e-05,1.414214e+00,3.500000e+00,2.000170e+00,1.000000e+00,1.000000e+00,false
